sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,commission_pct,commission_amount,contract_status,is_investor_buyer
SL00636,20231105,PJ08,UT02,CUS0075,CH02,67.4,40756,2747000.0,412000.0,0.0,15.0,Cash,0.0,0.0,Under Review,True
SL00637,20240129,PJ05,UT03,CUS0061,CH04,132.2,44288,5855000.0,878000.0,4977000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL00638,20230715,PJ02,UT04,CUS0094,CH03,203.0,35163,7138000.0,2141000.0,4997000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00639,20230803,PJ01,UT07,CUS0144,CH04,478.9,30671,14688000.0,4406000.0,0.0,30.0,5-Year Installment,0.0,0.0,Under Review,False
SL00640,20230904,PJ08,UT02,CUS0087,CH04,69.6,40514,2820000.0,846000.0,0.0,30.0,7-Year Installment,0.0,0.0,Under Review,False
SL00641,20230118,PJ05,UT04,CUS0147,CH03,199.1,36345,7236000.0,1809000.0,5427000.0,,5-Year Installment,0.0,0.0,Signed,True
SL00642,20230906,PJ04,UT03,CUS0126,CH01,139.8,32643,4563000.0,456000.0,0.0,10.0,7-Year Installment,0.035,159700.0,Under Review,False
SL00643,20230622,PJ01,UT07,CUS0081,CH03,369.4,29943,11061000.0,2765000.0,8296000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL00644,20230910,PJ01,UT07,CUS0052,CH01,573.5,28756,16492000.0,3298000.0,13194000.0,20.0,10-Year Installment,,577200.0,Signed,True
SL00645,20230410,PJ05,UT04,CUS0064,CH01,203.5,33760,6870000.0,1374000.0,5496000.0,20.0,7-Year Installment,0.035,240500.0,Signed,True
SL00646,20241025,PJ03,UT08,CUS0013,CH01,271.0,54371,14735000.0,4420000.0,10315000.0,30.0,7-Year Installment,0.025,368400.0,Signed,True
SL00647,20240320,PJ04,UT04,CUS0055,CH01,181.9,37044,6738000.0,1348000.0,5390000.0,20.0,10-Year Installment,0.038,256000.0,Signed,False
SL00648,20240526,PJ01,UT06,CUS0105,CH03,348.7,38391,13387000.0,1339000.0,12048000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00649,20240723,PJ08,UT01,CUS0062,CH03,44.1,51779,2283000.0,342000.0,1941000.0,15.0,10-Year Installment,0.0,0.0,Signed,True
SL00650,20231231,PJ01,UT07,CUS0053,CH04,427.0,29432,12567000.0,3142000.0,9425000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL00651,20230315,PJ05,UT04,CUS0134,CH02,218.2,35038,7645000.0,1911000.0,5734000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL00652,20240202,PJ04,UT03,CUS0110,CH01,142.5,40241,5734000.0,573000.0,5161000.0,10.0,5-Year Installment,0.027,154800.0,Signed,False
SL00653,20240315,PJ01,UT07,CUS0124,CH02,443.4,35029,15532000.0,3106000.0,0.0,20.0,7-Year Installment,0.0,0.0,Under Review,False
SL00654,20240717,PJ03,UT02,CUS0107,CH04,77.1,41559,0.0,0.0,0.0,25.0,5-Year Installment ,0.0,0.0,Cancelled,False
SL00655,20231121,PJ02,UT08,CUS0046,CH03,50.2,47942,2407000.0,722000.0,1685000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00656,20230416,PJ06,UT06,CUS0126,CH01,361.7,26993,9763000.0,2441000.0,7322000.0,25.0,10-Year Installment,0.023,224500.0,Signed,False
SL00657,20230812,PJ06,UT04,CUS0116,CH05,199.2,29873,5951000.0,893000.0,5058000.0,15.0,7-Year Installment,0.018,107100.0,Signed,True
SL00658,20231006,PJ05,UT05,CUS0051,CH01,261.7,46969,12292000.0,1229000.0,11063000.0,10.0,5-Year Installment,0.038,467100.0,Signed,False
SL00659,20240501,PJ06,UT05,CUS0017,CH01,222.1,49340,-10958000.0,3287000.0,7671000.0,30.0,7-Year Installment,0.027,295900.0,Signed,False
SL00660,20240317,PJ08,UT02,CUS0042,CH02,88.5,51475,4556000.0,1367000.0,3189000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL00661,20230824,PJ08,UT01,CUS0042,CH05,46.6,43452,2025000.0,304000.0,1721000.0,15.0,10-Year Installment,0.012,24300.0,Signed,True
SL00662,20241224,PJ01,UT06,CUS0021,CH01,373.2,40133,14978000.0,3744000.0,11234000.0,,5-Year Installment,0.027,404400.0,Signed,True
SL00663,20240329,PJ05,UT02,CUS0040,CH05,82.5,49417,4077000.0,1019000.0,3058000.0,25.0,7-Year Installment,0.017,69300.0,Signed,False
SL00664,20230712,PJ05,UT02,CUS0080,CH01,89.9,40166,3611000.0,903000.0,2708000.0,25.0,7-Year Installment,0.026,93900.0,Signed,True
SL00665,20230327,PJ06,UT04,CUS0116,CH01,218.5,32252,7047000.0,2114000.0,4933000.0,30.0,10-Year Installment,0.033,232600.0,Signed,True
SL00666,20230520,PJ08,UT02,CUS0026,CH04,83.9,42639,3577000.0,894000.0,0.0,25.0,7-Year Installment,0.0,0.0,UNDER REVIEW,False
SL00667,20230718,PJ05,UT03,CUS0094,CH02,139.1,37565,5225000.0,1568000.0,3657000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00668,20230512,PJ06,UT06,CUS0076,CH02,294.0,27539,8096000.0,2429000.0,0.0,30.0,7-Year Installment,0.0,0.0,Under Review,False
SL00669,20230601,PJ05,UT03,CUS0104,CH01,149.3,36502,5450000.0,545000.0,4905000.0,10.0,7-Year Installment,0.027,147200.0,Signed,False
SL00670,20230813,PJ03,UT02,CUS0044,CH04,77.2,37772,2916000.0,875000.0,2041000.0,30.0,10-Year Installment,0.0,0.0,Signed,True
SL00671,20230522,PJ05,UT02,CUS0097,CH02,83.4,38465,3208000.0,802000.0,2406000.0,25.0,Cash,0.0,0.0,Signed,False
SL00672,20241029,PJ04,UT04,CUS0086,CH01,214.7,36124,7756000.0,2327000.0,5429000.0,30.0,5-Year Installment,0.023,178400.0,Signed,True
SL00673,20230310,PJ04,UT05,CUS0061,CH03,289.6,42532,12317000.0,3079000.0,9238000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL00674,20240127,PJ07,UT02,CUS0112,CH02,82.9,54673,4532000.0,906000.0,3626000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL00675,20230928,PJ07,UT03,CUS0036,CH02,154.3,42574,6569000.0,1314000.0,5255000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00676,20241221,PJ02,UT03,CUS0127,CH01,145.1,44335,6433000.0,965000.0,5468000.0,15.0,5-Year Installment,0.026,167300.0,Signed,False
SL00677,20230404,PJ05,UT08,CUS0076,CH01,180.5,51688,9330000.0,2332000.0,6998000.0,25.0,5-Year Installment,0.026,242600.0,Signed,False
SL00678,20231030,PJ05,UT03,CUS0006,CH01,142.8,36958,5278000.0,528000.0,4750000.0,10.0,5-Year Installment,0.039,205800.0,Signed,True
SL00679,20241214,PJ01,UT06,CUS0132,CH01,341.0,37957,12943000.0,1941000.0,11002000.0,15.0,5-Year Installment,0.033,427100.0,Signed,False
SL00680,20240828,PJ07,UT06,CUS0107,CH03,350.1,42018,14711000.0,2942000.0,11769000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00681,20240805,PJ08,UT01,CUS0014,CH02,51.8,51226,2654000.0,265000.0,2389000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00682,20230726,PJ02,UT06,CUS0135,CH01,360.9,30870,11141000.0,2785000.0,8356000.0,25.0,10-Year Installment,0.028,311900.0,Signed,False
SL00683,20230520,PJ03,UT08,CUS0096,CH01,120.9,44136,5336000.0,800000.0,4536000.0,15.0,10-Year Installment,,202800.0,Signed,False
SL00684,20240529,PJ07,UT02,CUS0069,CH05,86.6,50956,4413000.0,1103000.0,0.0,25.0,7-Year Installment,0.011,48500.0,Under Review,False
SL00685,20241119,PJ02,UT03,CUS0126,CH01,117.6,42030,4943000.0,1483000.0,3460000.0,30.0,7-Year Installment,0.032,158200.0,Signed,False
SL00686,20240219,PJ02,UT03,CUS0033,CH01,137.6,42032,5784000.0,868000.0,4916000.0,15.0,Cash,0.029,167700.0,Signed,False
SL00687,20240303,PJ01,UT07,CUS0030,CH03,368.0,34759,12791000.0,3837000.0,8954000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00688,20230810,PJ01,UT07,CUS0024,CH03,529.8,31181,16520000.0,4956000.0,11564000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00689,20240803,PJ05,UT08,CUS0107,CH05,166.5,59517,9910000.0,1982000.0,7928000.0,20.0,Cash,0.016,158600.0,SIGNED,False
SL00690,20230602,PJ01,UT06,CUS0118,CH01,260.2,35395,9210000.0,2763000.0,6447000.0,30.0,10-Year Installment,0.035,322400.0,Signed,False
SL00691,20230907,PJ10,UT04,CUS0041,CH01,206.5,25352,5235000.0,1047000.0,4188000.0,20.0,10-Year Installment,0.025,130900.0,Signed,False
SL00692,20231117,PJ06,UT05,CUS0040,CH01,291.8,42989,12544000.0,1882000.0,10662000.0,15.0,5-Year Installment,0.039,489200.0,Signed,False
SL00693,20240107,PJ05,UT08,CUS0066,CH01,184.0,59317,10914000.0,2728000.0,8186000.0,25.0,5-Year Installment,0.038,414700.0,Signed,False
SL00694,20230704,PJ07,UT03,CUS0017,CH02,121.6,42894,5216000.0,1565000.0,3651000.0,30.0,Cash,0.0,0.0,Signed,False
SL00695,20230406,PJ02,UT06,CUS0126,CH02,258.1,31365,8095000.0,1619000.0,6476000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00696,20240402,PJ05,UT03,CUS0010,CH01,128.2,43010,5514000.0,551000.0,4963000.0,10.0,7-Year Installment,0.021,115800.0,Signed,True
SL00697,20230815,PJ03,UT02,CUS0107,CH01,78.8,35932,2831000.0,849000.0,1982000.0,30.0,10-Year Installment,0.029,82100.0,Signed,False
SL00698,20240328,PJ07,UT02,CUS0003,CH02,78.1,50610,3953000.0,1186000.0,2767000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00699,20230507,PJ01,UT06,CUS0124,CH01,372.6,33811,12598000.0,1260000.0,11338000.0,10.0,10-Year Installment,0.032,403100.0,Signed,False
SL00700,20231221,PJ02,UT07,CUS0127,CH02,350.5,25612,8977000.0,1347000.0,7630000.0,15.0,5-Year Installment,0.0,0.0,SIGNED,False
SL00701,20240129,PJ06,UT05,CUS0121,CH02,229.8,47922,11012000.0,1101000.0,9911000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00702,20230214,PJ09,UT08,CUS0081,CH04,109.4,62964,6888000.0,1722000.0,5166000.0,25.0,Cash,0.0,0.0,Signed,False
SL00703,20230917,PJ06,UT05,CUS0042,CH04,249.6,42359,10573000.0,3172000.0,7401000.0,30.0,10-Year Installment,0.0,0.0,Signed,True
SL00704,20230510,PJ07,UT01,CUS0019,CH01,43.8,49846,2183000.0,655000.0,1528000.0,,5-Year Installment,0.03,65500.0,Signed,False
SL00705,20230225,PJ03,UT03,CUS0108,CH03,143.7,33478,4811000.0,1443000.0,3368000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00706,20241226,PJ02,UT08,CUS0043,CH05,185.4,58201,10790000.0,1618000.0,9172000.0,15.0,7-Year Installment,0.013,140300.0,Signed,False
SL00707,20230907,PJ05,UT02,CUS0094,CH02,76.0,38571,2931000.0,879000.0,2052000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00708,20240801,PJ08,UT01,CUS0122,CH02,43.2,52862,2284000.0,343000.0,1941000.0,15.0,7-Year Installment,0.0,0.0,Signed,True
SL00709,20230724,PJ05,UT08,CUS0104,CH04,169.1,50847,8598000.0,2150000.0,6448000.0,25.0,Cash,,0.0,Signed,False
SL00710,20240528,PJ10,UT03,CUS0008,CH02,128.7,32623,4199000.0,1050000.0,3149000.0,25.0,10-Year Installment,0.0,0.0,SIGNED,False
SL00711,20240727,PJ05,UT08,CUS0119,CH03,113.6,56623,6432000.0,1930000.0,0.0,,5-Year Installment,0.0,0.0,Under Review,False
SL00712,20240322,PJ03,UT08,CUS0075,CH01,130.2,52268,6805000.0,1701000.0,5104000.0,25.0,Cash,0.031,211000.0,Signed,True
SL00713,20231215,PJ03,UT02,CUS0049,CH04,69.4,36257,2516000.0,755000.0,1761000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00714,20231108,PJ10,UT02,CUS0061,CH04,67.4,29516,1989000.0,398000.0,1591000.0,20.0,5-Year Installment ,0.0,0.0,Signed,False
SL00715,20230926,PJ03,UT03,CUS0026,CH01,132.3,34358,4546000.0,455000.0,4091000.0,10.0,5-Year Installment,0.03,136400.0,Signed,False
SL00716,20241119,PJ04,UT03,CUS0113,CH01,131.9,39297,5183000.0,777000.0,4406000.0,15.0,5-Year Installment,0.03,155500.0,Signed,True
SL00717,20240912,PJ05,UT03,CUS0011,CH03,155.7,42828,6668000.0,667000.0,6001000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00718,20241124,PJ07,UT01,CUS0043,CH01,44.9,60549,2719000.0,816000.0,1903000.0,30.0,7-Year Installment ,0.021,57100.0,Signed,False
SL00719,20230414,PJ04,UT02,CUS0144,CH03,69.1,34010,2350000.0,470000.0,1880000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00720,20240628,PJ08,UT01,CUS0058,CH03,44.3,55028,2438000.0,731000.0,1707000.0,30.0,Cash,0.0,0.0,Signed,False
SL00721,20241125,PJ01,UT06,CUS0094,CH01,259.7,39961,10378000.0,2076000.0,8302000.0,,7-Year Installment,0.023,238700.0,Signed,False
SL00722,20230528,PJ02,UT03,CUS0125,CH03,137.2,34208,4693000.0,1173000.0,3520000.0,25.0,Cash,0.0,0.0,Signed,False
SL00723,20230228,PJ01,UT07,CUS0082,CH01,422.7,28777,12164000.0,2433000.0,9731000.0,20.0,10-Year Installment,0.03,364900.0,Signed,False
SL00724,20240714,PJ05,UT02,CUS0063,CH01,85.3,46848,3996000.0,1199000.0,2797000.0,30.0,7-Year Installment,,83900.0,Signed,False
SL00725,20240321,PJ07,UT02,CUS0029,CH01,67.5,52989,3577000.0,537000.0,3040000.0,15.0,7-Year Installment,0.04,143100.0,Signed,False
SL00726,20240920,PJ05,UT08,CUS0138,CH02,81.9,61674,5051000.0,1515000.0,3536000.0,30.0,Cash,0.0,0.0,Signed,False
SL00727,20230426,PJ03,UT08,CUS0113,CH02,263.3,45547,11993000.0,2399000.0,9594000.0,20.0,10-Year Installment,,0.0,Signed,True
SL00728,20240819,PJ04,UT04,CUS0147,CH01,211.8,37333,7907000.0,1581000.0,6326000.0,20.0,5-Year Installment,0.028,221400.0,Signed,True
SL00729,20230614,PJ07,UT02,CUS0069,CH05,67.3,46935,3159000.0,632000.0,2527000.0,20.0,7-Year Installment,0.017,53700.0,Signed,False
SL00730,20230515,PJ02,UT03,CUS0019,CH01,157.6,34299,5406000.0,811000.0,4595000.0,15.0,5-Year Installment,0.028,151400.0,Signed,False
SL00731,20230527,PJ08,UT01,CUS0147,CH02,48.6,43744,2126000.0,213000.0,1913000.0,10.0,5-Year Installment,0.0,0.0,Signed,True
SL00732,20240804,PJ08,UT02,CUS0079,CH03,76.2,47352,3608000.0,361000.0,3247000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00733,20240515,PJ05,UT04,CUS0037,CH01,204.0,40427,8247000.0,1237000.0,7010000.0,15.0,10-Year Installment,0.037,305100.0,SIGNED,False
SL00734,20240126,PJ07,UT06,CUS0081,CH01,286.2,40688,11645000.0,3494000.0,8151000.0,30.0,10-Year Installment,0.025,291100.0,Signed,False
SL00735,20231003,PJ01,UT06,CUS0023,CH01,281.2,33470,9412000.0,1882000.0,7530000.0,20.0,5-Year Installment,0.033,310600.0,Signed,True
SL00736,20241015,PJ05,UT02,CUS0145,CH01,75.2,48446,3643000.0,911000.0,2732000.0,25.0,10-Year Installment,,105600.0,Signed,False
SL00737,20231026,PJ03,UT04,CUS0022,CH04,212.5,31574,6709000.0,671000.0,6038000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00738,20240902,PJ03,UT08,CUS0102,CH01,273.8,56610,15500000.0,4650000.0,10850000.0,30.0,Cash,0.03,465000.0,Signed,True
SL00739,20231028,PJ08,UT03,CUS0134,CH02,130.1,38065,4952000.0,495000.0,4457000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00740,20231016,PJ09,UT08,CUS0006,CH02,274.9,59998,16493000.0,1649000.0,14844000.0,10.0,5-Year Installment,0.0,0.0,Signed,True
SL00741,20231210,PJ04,UT03,CUS0018,CH01,127.4,33611,4282000.0,428000.0,3854000.0,10.0,7-Year Installment,0.024,102800.0,Signed,False
SL00742,20230823,PJ03,UT04,CUS0027,CH04,218.0,31078,6775000.0,678000.0,0.0,10.0,7-Year Installment,0.0,0.0,Under Review,True
SL00743,20240706,PJ07,UT01,CUS0010,CH01,49.3,60425,2979000.0,894000.0,2085000.0,30.0,Cash,0.035,104300.0,Signed,True
SL00744,20240103,PJ04,UT03,CUS0082,CH02,135.3,40881,5531000.0,553000.0,4978000.0,10.0,10-Year Installment,,0.0,Signed,False
SL00745,20230629,PJ08,UT03,CUS0085,CH02,120.3,37988,4570000.0,686000.0,3884000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL00746,20241031,PJ03,UT04,CUS0117,CH01,186.2,39573,7368000.0,1842000.0,5526000.0,25.0,7-Year Installment,0.03,221000.0,Signed,True
SL00747,20231020,PJ05,UT03,CUS0044,CH03,149.6,35871,5366000.0,805000.0,4561000.0,15.0,7-Year Installment,0.0,0.0,Signed,True
SL00748,20240207,PJ01,UT06,CUS0109,CH01,352.7,39697,14001000.0,4200000.0,9801000.0,30.0,Cash,0.03,420000.0,Signed,True
SL00749,20241104,PJ09,UT08,CUS0044,CH04,253.9,67503,17139000.0,2571000.0,14568000.0,15.0,7-Year Installment,0.0,0.0,Signed,True
SL00750,20240504,PJ07,UT06,CUS0023,CH03,334.7,42362,14179000.0,3545000.0,10634000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL00751,20230408,PJ06,UT05,CUS0141,CH01,339.5,42049,14276000.0,2141000.0,12135000.0,15.0,10-Year Installment,0.028,399700.0,Signed,True
SL00752,20241028,PJ07,UT03,CUS0037,CH01,138.6,51519,7141000.0,2142000.0,4999000.0,30.0,7-Year Installment,0.021,150000.0,Signed,False
SL00753,20240416,PJ06,UT05,CUS0014,CH02,237.2,51553,12228000.0,1223000.0,11005000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00754,20230916,PJ05,UT04,CUS0121,CH02,178.7,33810,6042000.0,906000.0,5136000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL00755,20230426,PJ02,UT03,CUS0054,CH01,154.9,37262,5772000.0,1443000.0,4329000.0,25.0,10-Year Installment,0.04,230900.0,Signed,True
SL00756,20240818,PJ04,UT03,CUS0068,CH04,140.7,40222,0.0,0.0,0.0,15.0,5-Year Installment,0.0,0.0,Cancelled,False
SL00757,20240501,PJ08,UT02,CUS0131,CH04,87.4,49068,4289000.0,858000.0,3431000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL00758,20240206,PJ07,UT06,CUS0032,CH05,274.4,42376,11628000.0,2326000.0,9302000.0,20.0,7-Year Installment,0.015,174400.0,Signed,False
SL00759,20241027,PJ05,UT02,CUS0012,CH02,76.1,45284,3446000.0,1034000.0,2412000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00760,20240723,PJ08,UT01,CUS0100,CH05,48.8,55379,2702000.0,811000.0,1891000.0,30.0,7-Year Installment,0.013,35100.0,Signed,True
SL00761,20230505,PJ04,UT02,CUS0097,CH01,70.3,34754,2443000.0,366000.0,2077000.0,15.0,5-Year Installment,0.021,51300.0,Signed,False
SL00762,20230803,PJ07,UT06,CUS0102,CH02,340.4,34584,11772000.0,1766000.0,10006000.0,15.0,7-Year Installment,,0.0,Signed,True
SL00763,20230720,PJ05,UT03,CUS0027,CH02,119.1,37568,4474000.0,1118000.0,3356000.0,25.0,10-Year Installment,0.0,0.0,Signed,True
SL00764,20240716,PJ01,UT06,CUS0026,CH02,324.4,37975,12319000.0,3080000.0,9239000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL00765,20230129,PJ05,UT03,CUS0148,CH01,135.7,37444,5081000.0,1270000.0,3811000.0,25.0,5-Year Installment,0.024,121900.0,Signed,False
SL00766,20240302,PJ06,UT04,CUS0124,CH03,203.3,36787,7479000.0,748000.0,6731000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00767,20240729,PJ01,UT07,CUS0032,CH01,423.3,35718,15119000.0,4536000.0,10583000.0,30.0,7-Year Installment,0.03,453600.0,Signed,False
SL00768,20241015,PJ01,UT06,CUS0099,CH03,366.2,38794,14206000.0,2841000.0,11365000.0,20.0,7-Year Installment,0.0,0.0,Signed,True
SL00769,20230817,PJ08,UT01,CUS0132,CH01,44.1,45703,2016000.0,202000.0,1814000.0,10.0,7-Year Installment,,74600.0,Signed,False
SL00770,20240905,PJ04,UT03,CUS0025,CH05,114.9,37337,4290000.0,429000.0,3861000.0,,10-Year Installment,0.014,60100.0,Signed,False
SL00771,20230424,PJ07,UT01,CUS0039,CH02,47.5,46862,2226000.0,556000.0,1670000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL00772,20240924,PJ05,UT05,CUS0119,CH03,231.9,55163,12792000.0,1919000.0,10873000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL00773,20230416,PJ04,UT02,CUS0008,CH01,69.5,34296,2384000.0,358000.0,2026000.0,15.0,10-Year Installment,0.033,78700.0,Signed,False
SL00774,20230919,PJ07,UT02,CUS0135,CH01,71.7,46155,3309000.0,331000.0,2978000.0,10.0,5-Year Installment,0.037,122400.0,Signed,False
SL00775,20240820,PJ02,UT03,CUS0072,CH01,146.9,43419,6378000.0,1913000.0,0.0,30.0,10-Year Installment,0.038,242400.0,Under Review,False
SL00776,20230504,PJ01,UT07,CUS0098,CH01,409.4,30262,12389000.0,1858000.0,10531000.0,15.0,5-Year Installment,0.035,433600.0,Signed,True
SL00777,20230706,PJ06,UT04,CUS0074,CH01,224.1,30682,6876000.0,1719000.0,5157000.0,25.0,10-Year Installment,,233800.0,Signed,False
SL00778,20240624,PJ07,UT03,CUS0144,CH03,139.6,47569,6641000.0,1328000.0,5313000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL00779,20240623,PJ08,UT01,CUS0080,CH01,35.5,55785,1980000.0,396000.0,1584000.0,20.0,7-Year Installment,0.032,63400.0,Signed,True
SL00780,20240427,PJ04,UT05,CUS0083,CH01,333.5,51662,17229000.0,5169000.0,12060000.0,30.0,5-Year Installment,0.029,499600.0,Signed,True
SL00781,20240607,PJ05,UT08,CUS0042,CH03,219.0,56188,12305000.0,1230000.0,0.0,10.0,7-Year Installment,0.0,0.0,Under Review,True
SL00782,20240207,PJ10,UT03,CUS0074,CH01,132.1,32828,4337000.0,1084000.0,3253000.0,25.0,7-Year Installment,0.037,160500.0,Signed,False
SL00783,20230722,PJ10,UT03,CUS0150,CH02,140.3,29272,4107000.0,616000.0,3491000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL00784,20230924,PJ05,UT03,CUS0036,CH01,157.5,36429,5738000.0,1721000.0,4017000.0,30.0,5-Year Installment,0.021,120500.0,Signed,False
SL00785,20230528,PJ01,UT07,CUS0019,CH01,519.8,29628,15401000.0,1540000.0,13861000.0,10.0,10-Year Installment,0.022,338800.0,Signed,False
SL00786,20241106,PJ04,UT02,CUS0025,CH03,88.8,42234,3750000.0,750000.0,3000000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00787,20240312,PJ06,UT05,CUS0022,CH01,345.6,51396,17762000.0,3552000.0,14210000.0,20.0,10-Year Installment,0.04,710500.0,Signed,False
SL00788,20231101,PJ03,UT02,CUS0135,CH01,86.5,37740,3265000.0,326000.0,2939000.0,10.0,10-Year Installment,,68600.0,Signed,False
SL00789,20231209,PJ05,UT02,CUS0100,CH04,82.5,39067,3223000.0,483000.0,0.0,15.0,5-Year Installment,0.0,0.0,Under Review,True
SL00790,20241130,PJ05,UT05,CUS0135,CH02,209.4,54398,11391000.0,1139000.0,10252000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00791,20230520,PJ08,UT03,CUS0090,CH03,158.5,40212,6374000.0,1275000.0,0.0,20.0,7-Year Installment,0.0,0.0,Under Review,False
SL00792,20240314,PJ01,UT07,CUS0020,CH01,525.5,35807,18817000.0,5645000.0,13172000.0,30.0,10-Year Installment,0.04,752700.0,Signed,False
SL00793,20240106,PJ02,UT06,CUS0072,CH01,296.9,35009,10394000.0,2079000.0,8315000.0,20.0,5-Year Installment,0.038,395000.0,Signed,False
SL00794,20240403,PJ04,UT05,CUS0010,CH02,252.3,47842,12071000.0,3621000.0,8450000.0,30.0,10-Year Installment,0.0,0.0,Signed,True
SL00795,20230116,PJ05,UT04,CUS0127,CH01,204.6,36003,7366000.0,1473000.0,5893000.0,20.0,10-Year Installment,0.028,206200.0,Signed,False
SL00796,20240831,PJ08,UT02,CUS0112,CH01,82.1,48989,4022000.0,1006000.0,3016000.0,25.0,10-Year Installment,0.034,136700.0,Signed,False
SL00797,20241121,PJ02,UT06,CUS0112,CH04,342.3,36142,12371000.0,1237000.0,11134000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00798,20240227,PJ01,UT07,CUS0002,CH01,544.1,34145,18578000.0,5573000.0,13005000.0,30.0,5-Year Installment,0.031,575900.0,Signed,False
SL00799,20240612,PJ08,UT02,CUS0116,CH04,77.2,49774,3843000.0,769000.0,3074000.0,20.0,5-Year Installment,0.0,0.0,Signed,True
SL00800,20241115,PJ09,UT08,CUS0048,CH02,192.5,70458,13563000.0,2034000.0,11529000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL00801,20240618,PJ05,UT02,CUS0034,CH03,80.8,47104,3806000.0,761000.0,3045000.0,20.0,Cash,0.0,0.0,Signed,True
SL00802,20230506,PJ01,UT07,CUS0119,CH03,574.8,30200,17359000.0,1736000.0,15623000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00803,20240307,PJ01,UT07,CUS0126,CH01,494.8,34858,17248000.0,2587000.0,14661000.0,15.0,7-Year Installment,,569200.0,Signed,False
SL00804,20240330,PJ03,UT08,CUS0101,CH01,129.2,52530,6787000.0,679000.0,6108000.0,10.0,5-Year Installment,0.024,162900.0,Signed,False
SL00805,20231116,PJ10,UT04,CUS0097,CH02,206.8,27041,5592000.0,1678000.0,3914000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00806,20240711,PJ03,UT04,CUS0083,CH01,235.7,37487,8836000.0,2651000.0,6185000.0,30.0,5-Year Installment,0.039,344600.0,Signed,True
SL00807,20241122,PJ04,UT05,CUS0094,CH02,249.7,51167,12776000.0,1278000.0,11498000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00808,20241117,PJ01,UT06,CUS0118,CH01,321.2,40756,13091000.0,1309000.0,11782000.0,,7-Year Installment,0.037,484400.0,Signed,False
SL00809,20231203,PJ05,UT05,CUS0121,CH01,210.8,45655,9624000.0,2887000.0,6737000.0,30.0,7-Year Installment,0.036,346500.0,Signed,False
SL00810,20230426,PJ07,UT01,CUS0110,CH01,36.7,50148,1840000.0,460000.0,1380000.0,25.0,7-Year Installment,0.027,49700.0,Signed,False
