sale_id,date_id,book_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,discount_amount,total_revenue,total_cost,profit,order_status,processing_days
ORD01267,20230329,B020,C0059,CH01,3,49.73,5.0,7.46,141.73,60,81.73,Delivered,1.0
ORD01268,20240415,B008,C0048,CH01,2,113.28,0.0,0.0,226.56,88,138.56,DELIVERED,1.0
ORD01269,20230225,B019,C0019,CH01,2,56.45,0.0,0.0,112.9,44,68.9,DELIVERED,1.0
ORD01270,20231113,B005,C0009,CH02,2,52.19,,10.44,93.94,42,51.94,Delivered,1.0
ORD01271,20230815,B003,C0040,CH02,3,53.66,0.0,0.0,160.98,66,94.98,Delivered,2.0
ORD01272,20240512,B003,C0073,CH03,126,53.59,20.0,1350.47,5401.87,2772,2629.87,Delivered,12.0
ORD01273,20230508,B005,C0047,CH02,1,53.51,10.0,5.35,48.16,21,27.16,Delivered,2.0
ORD01274,20241019,B001,C0076,CH01,37,46.29,15.0,256.91,1455.82,666,789.82,Delivered,9.0
ORD01275,20240307,B007,C0080,CH03,176,131.42,10.0,2312.99,20816.93,9504,11312.93,Delivered,6.0
ORD01276,20241001,B017,C0021,CH02,2,182.28,0.0,0.0,364.56,144,220.56,Delivered,2.0
ORD01277,20230606,B010,C0085,CH03,71,122.86,15.0,1308.46,7414.6,3550,3864.6,Delivered,5.0
ORD01278,20230906,B013,C0094,CH04,9,83.51,,112.74,638.85,243,395.85,Delivered,5.0
ORD01279,20240322,B020,C0088,CH04,11,48.64,20.0,107.01,428.03,220,208.03,Delivered,6.0
ORD01280,20230907,B005,C0030,CH01,3,51.36,5.0,7.7,146.38,63,83.38,Delivered,2.0
ORD01281,20230928,B002,C0065,CH03,138,50.19,20.0,1385.24,5540.98,2760,2780.98,Delivered,8.0
ORD01282,20230810,B004,C0013,CH02,3,49.09,5.0,7.36,139.91,57,82.91,Delivered,2.0
ORD01283,20241109,B002,C0093,CH01,40,50.95,15.0,305.7,1732.3,800,932.3,Delivered,10.0
ORD01284,20240225,B009,C0017,CH01,1,148.28,,14.83,133.45,60,73.45,Delivered,2.0
ORD01285,20231012,B020,C0021,CH01,1,49.6,10.0,4.96,44.64,20,24.64,Delivered,1.0
ORD01286,20240606,B004,C0079,CH01,125,48.4,15.0,907.5,5142.5,2375,2767.5,Delivered,4.0
ORD01287,20231120,B011,C0060,CH02,1,79.79,0.0,0.0,79.79,25,54.79,Delivered,2.0
ORD01288,20241010,B006,C0051,CH02,2,119.92,5.0,11.99,227.85,96,131.85,DELIVERED,2.0
ORD01289,20230907,B001,C0077,CH03,145,45.61,15.0,992.02,5621.43,2610,3011.43,Pending,12.0
ORD01290,20230928,B011,C0079,CH03,136,79.61,15.0,1624.04,9202.92,3400,5802.92,Delivered,10.0
ORD01291,20231007,B019,C0041,CH01,1,53.91,0.0,0.0,53.91,22,31.91,Delivered,1.0
ORD01292,20240218,B002,C0081,CH03,116,49.46,20.0,1147.47,4589.89,2320,2269.89,Delivered,3.0
ORD01293,20230811,B001,C0019,CH01,3,44.6,10.0,13.38,120.42,54,66.42,Delivered,1.0
ORD01294,20240831,B016,C0014,CH02,2,219.9,0.0,0.0,439.8,176,263.8,Delivered,1.0
ORD01295,20230921,B002,C0020,CH02,3,50.89,5.0,7.63,145.04,60,85.04,Delivered,2.0
ORD01296,20240208,B003,C0007,CH01,2,55.5,10.0,11.1,99.9,44,55.9,Delivered,2.0
ORD01297,20231215,B010,C0081,CH01,165,126.15,15.0,3122.21,17692.54,8250,9442.54,Delivered,9.0
ORD01298,20241115,B020,C0017,CH01,2,49.23,10.0,9.85,88.61,40,48.61,Delivered,1.0
ORD01299,20240926,B019,C0039,CH01,1,54.48,10.0,5.45,49.03,22,27.03,Delivered,1.0
ORD01300,20231128,B001,C0108,CH05,362,44.31,25.0,4010.06,12030.16,6516,5514.16,Delivered,12.0
ORD01301,20241113,B012,C0089,CH04,48,74.75,15.0,538.2,3049.8,1152,1897.8,Delivered,
ORD01302,20231108,B005,C0048,CH02,1,50.79,10.0,5.08,45.71,21,24.71,Delivered,1.0
ORD01303,20230302,B001,C0085,CH01,172,45.8,20.0,1575.52,6302.08,3096,3206.08,Delivered,12.0
ORD01304,20240827,B006,C0093,CH04,27,116.62,25.0,787.18,0.0,1296,0.0,Returned,10.0
ORD01305,20240608,B008,C0090,CH04,23,109.13,25.0,627.5,1882.49,1012,870.49,Delivered,5.0
ORD01306,20241029,B009,C0094,CH04,48,153.89,20.0,1477.34,5909.38,2880,3029.38,Delivered,10.0
ORD01307,20240225,B019,C0069,CH01,125,54.49,15.0,1021.69,5789.56,2750,3039.56,Delivered,7.0
ORD01308,20230925,B014,C0030,CH02,3,68.15,0.0,0.0,204.45,66,138.45,Delivered,2.0
ORD01309,20230413,B006,C0071,CH03,162,117.48,15.0,2854.76,16177.0,7776,8401.0,Pending,9.0
ORD01310,20240129,B020,C0099,CH04,46,51.29,20.0,471.87,1887.47,920,967.47,Delivered,7.0
ORD01311,20240509,B018,C0019,CH02,2,159.52,0.0,0.0,319.04,128,191.04,Delivered,1.0
ORD01312,20241008,B005,C0073, CH03,59,52.06,15.0,460.73,2610.81,1239,1371.81,Delivered,3.0
ORD01313,20231228,B006,C0079,CH03,119,117.56,20.0,2797.93,11191.71,5712,5479.71,Delivered,3.0
ORD01314,20230315,B011,C0026,CH02,1,79.26,5.0,3.96,0.0,25,0.0,Returned,2.0
ORD01315,20240216,B005,C0046,CH01,1,51.06,10.0,5.11,45.95,21,24.95,Delivered,2.0
ORD01316,20240208,B002,C0024,CH01,1,51.07,10.0,5.11,45.96,20,25.96,Delivered,2.0
ORD01317,20231018,B005,C0075,CH03,81,53.23,20.0,862.33,3449.3,1701,1748.3,Delivered,9.0
ORD01318,20240408,B019,C0100,CH04,12,56.02,15.0,100.84,571.4,264,307.4,Delivered,12.0
ORD01319,20230525,B010,C0031,CH01,1,127.16,10.0,12.72,114.44,50,64.44,Delivered,1.0
ORD01320,20240215,B017,C0090,CH04,13,177.32,15.0,345.77,1959.39,936,1023.39,Delivered,5.0
ORD01321,20240520,B018,C0033,CH02,3,164.54,5.0,24.68,468.94,192,276.94,Delivered,2.0
ORD01322,20230828,B014,C0052,CH02,1,68.69,10.0,6.87,61.82,22,39.82,Delivered,2.0
ORD01323,20231026,B003,C0093,CH04,21,55.21,15.0,173.91,985.5,462,523.5,Delivered,12.0
ORD01324,20240414,B020,C0084,CH01,61,50.97,20.0,621.83,2487.34,1220,1267.34,DELIVERED,8.0
ORD01325,20231011,B011,C0082,CH03,28,82.35,20.0,461.16,1844.64,700,1144.64,Delivered,3.0
ORD01326,20240310,B001,C0023,CH02,2,44.13,0.0,0.0,88.26,36,52.26,Delivered,2.0
ORD01327,20230919,B017,C0080,CH01,72,177.39,,1915.81,10856.27,5184,5672.27,Delivered,12.0
ORD01328,20240107,B006,C0071,CH03,92,120.84,15.0,1667.59,9449.69,4416,5033.69,Delivered,12.0
ORD01329,20240920,B003,C0099,CH04,50,56.11,20.0,561.1,0.0,1100,0.0,Returned,3.0
ORD01330,20231120,B020,C0013,CH01,3,50.66,0.0,0.0,151.98,60,91.98,Delivered,2.0
ORD01331,20240906,B001,C0050,CH02,3,44.38,5.0,6.66,126.48,54,72.48,Delivered,1.0
ORD01332,20241105,B018,C0011,CH02,2,163.45,,0.0,326.9,128,198.9,Delivered,2.0
ORD01333,20231001,B001,C0069,CH01,162,45.88,20.0,1486.51,5946.05,2916,3030.05,Delivered,6.0
ORD01334,20240203,B006,C0064,CH03,52,117.9,20.0,1226.16,4904.64,2496,2408.64,Delivered,7.0
ORD01335,20240619,B008,C0058,CH01,1,111.75,0.0,0.0,111.75,44,67.75,Delivered,1.0
ORD01336,20230205,B006,C0005,CH01,2,116.52,10.0,23.3,209.74,96,113.74,Delivered,2.0
ORD01337,20240919,B010,C0036,CH01,1,125.99,10.0,12.6,113.39,50,63.39,Delivered,1.0
ORD01338,20230105,B007,C0102,CH05,260,135.02,30.0,10531.56,24573.64,14040,10533.64,Delivered,6.0
ORD01339,20241205,B007,C0028,CH01,2,131.58,10.0,26.32,236.84,108,128.84,Delivered,1.0
ORD01340,20240924,B019,C0004,CH02,2,54.83,5.0,5.48,104.18,44,60.18,Delivered,
ORD01341,20240801,B009,C0042,CH01,3,149.36,0.0,0.0,448.08,180,268.08,Delivered,1.0
ORD01342,20241211,B005,C0064,CH03,28,51.48,10.0,144.14,1297.3,588,709.3,Delivered,5.0
ORD01343,20240316,B019,C0046,CH02,3,53.9,0.0,0.0,161.7,66,95.7,Delivered,2.0
ORD01344,20230319,B005,C0090,CH04,16,52.13,25.0,208.52,625.56,336,289.56,Delivered,13.0
ORD01345,20231123,B002,C0087,CH01,36,51.09,15.0,275.89,1563.35,720,843.35,Delivered,4.0
ORD01346,20231125,B002,C0049,CH02,3,49.93,10.0,14.98,134.81,60,74.81,Delivered,1.0
ORD01347,20230926,B020,C0033,CH01,2,49.16,,9.83,88.49,40,48.49,Delivered,1.0
ORD01348,20240805,B006,C0034,CH02,2,117.27,0.0,0.0,234.54,96,138.54,Delivered,1.0
ORD01349,20240502,B012,C0009,CH01,2,74.3,0.0,0.0,148.6,48,100.6,Delivered,2.0
ORD01350,20230323,B003,C0098,CH04,21,53.42,25.0,280.46,841.36,462,379.36,Delivered,5.0
ORD01351,20241005,B005,C0003,CH02,2,51.22,5.0,5.12,97.32,42,55.32,Delivered,1.0
ORD01352,20230315,B002,C0099,CH04,27,50.95,15.0,206.35,1169.3,540,629.3,Delivered,5.0
ORD01353,20230910,B014,C0065,CH01,192,71.85,10.0,1379.52,12415.68,4224,8191.68,Delivered,6.0
ORD01354,20241016,B009,C0049,CH02,2,146.64,,0.0,293.28,120,173.28,Delivered,2.0
ORD01355,20240421,B011,C0047,CH02,3,82.07,5.0,12.31,233.9,75,158.9,Delivered,1.0
ORD01356,20230415,B001,C0061,CH03,148,43.69,20.0,1293.22,5172.9,2664,2508.9,Delivered,6.0
ORD01357,20240428,B010,C0012,CH01,1,121.4,10.0,12.14,109.26,50,59.26,Delivered,1.0
ORD01358,20241212,B002,C0033,CH02,3,50.22,,15.07,135.59,60,75.59,Delivered,1.0
ORD01359,20230922,B017,C0083,CH01,184,175.06,20.0,6442.21,25768.83,13248,12520.83,Delivered,9.0
ORD01360,20241122,B002,C0054,CH02,1,48.54,0.0,0.0,48.54,20,28.54,Pending,2.0
ORD01361,20240602,B002,C0028,CH01,3,50.34,5.0,7.55,143.47,60,83.47,Pending,2.0
ORD01362,20231122,B014,C0044,CH01,3,70.52,5.0,10.58,200.98,66,134.98,Delivered,1.0
ORD01363,20241023,B005,C0083,CH01,44,51.0,15.0,336.6,1907.4,924,983.4,Delivered,6.0
ORD01364,20240430,B014,C0056,CH01,3,69.08,10.0,20.72,186.52,66,120.52,Delivered,1.0
ORD01365,20230917,B002,C0016,CH02,2,49.65,10.0,9.93,89.37,40,49.37,Delivered,1.0
ORD01366,20240829,B007,C0025,CH01,2,138.07,,0.0,276.14,108,168.14,Delivered,2.0
ORD01367,20241108,B002,C0075,CH03,92,50.74,20.0,933.62,3734.46,1840,1894.46,Delivered,13.0
ORD01368,20230726,B013,C0059,CH02,1,86.16,10.0,8.62,77.54,27,50.54,Delivered,2.0
ORD01369,20231130,B017,C0018,CH02,2,183.35,5.0,18.34,0.0,144,0.0,RETURNED,1.0
ORD01370,20241213,B011,C0084,CH01,19,80.56,15.0,229.6,1301.04,475,826.04,Delivered,5.0
ORD01371,20230806,B003,C0108,CH05,404,53.67,35.0,7588.94,14093.74,8888,5205.74,Delivered,6.0
ORD01372,20231122,B020,C0086,CH04,24,50.99,15.0,183.56,1040.2,480,560.2,DELIVERED,3.0
ORD01373,20230807,B011,C0061,CH03,88,77.63,10.0,683.14,6148.3,2200,3948.3,Delivered,9.0
ORD01374,20230406,B020,C0103,CH05,228,51.01,30.0,3489.08,8141.2,4560,3581.2,Delivered,8.0
ORD01375,20240920,B010,C0055,CH01,1,124.97,10.0,12.5,112.47,50,62.47,Delivered,2.0
ORD01376,20231015,B003,C0082,CH01,13,55.58,15.0,108.38,614.16,286,328.16,Delivered,6.0
ORD01377,20240711,B005,C0083,CH01,187,51.24,20.0,1916.38,7665.5,3927,3738.5,Delivered,11.0
ORD01378,20241215,B002,C0036,CH02,2,49.09,5.0,4.91,93.27,40,53.27,Delivered,2.0
ORD01379,20240110,B011,C0033,CH01,3,79.99,,0.0,239.97,75,164.97,Delivered,2.0
ORD01380,20240101,B016,C0020,CH02,2,220.51,10.0,44.1,0.0,176,0.0,Returned,2.0
ORD01381,20241016,B015,C0012,CH01,2,90.24,10.0,18.05,162.43,58,104.43,Delivered,2.0
ORD01382,20230622,B011,C0092,CH01,17,79.62,25.0,338.38,1015.16,425,590.16,Delivered,3.0
ORD01383,20230811,B015,C0070,CH03,19,87.45,20.0,332.31,1329.24,551,778.24,Delivered,10.0
ORD01384,20240522,B005,C0096,CH01,21,52.87,25.0,277.57,832.7,441,391.7,Delivered,12.0
ORD01385,20240620,B001,C0049,CH02,3,44.39,10.0,13.32,119.85,54,65.85,Delivered,2.0
ORD01386,20240626,B019,C0027,CH01,3,53.68,,8.05,152.99,66,86.99,Pending,2.0
ORD01387,20230311,B005,C0086,CH01,28,51.77,15.0,217.43,1232.13,588,644.13,Pending,11.0
ORD01388,20231110,B011,C0044,CH02,1,82.23,0.0,0.0,82.23,25,57.23,Delivered,1.0
ORD01389,20240807,B002,C0110,CH05,355,49.96,30.0,5320.74,12415.06,7100,5315.06,Delivered,3.0
ORD01390,20230320,B005,C0070,CH01,140,52.67,10.0,737.38,6636.42,2940,3696.42,Delivered,13.0
ORD01391,20231203,B006,C0101,CH05,116,123.28,30.0,4290.14,10010.34,5568,4442.34,DELIVERED,9.0
ORD01392,20230415,B003,C0016,CH01,3,54.09,5.0,8.11,154.16,66,88.16,Delivered,1.0
ORD01393,20231213,B019,C0062,CH03,163,56.35,15.0,1377.76,7807.29,3586,4221.29,DELIVERED,13.0
ORD01394,20241223,B019,C0051,CH01,3,54.88,0.0,0.0,164.64,66,98.64,Delivered,2.0
ORD01395,20240907,B008,C0078,CH01,191,110.33,20.0,4214.61,16858.42,8404,8454.42,Delivered,6.0
ORD01396,20240830,B002,C0051,CH01,3,48.81,0.0,0.0,146.43,60,86.43,Delivered,1.0
ORD01397,20240921,B001,C0011,CH01,3,45.1,5.0,6.76,128.54,54,74.54,Delivered,1.0
ORD01398,20240524,B020,C0040,CH01,1,50.59,10.0,5.06,45.53,20,25.53,Delivered,2.0
ORD01399,20230826,B019,C0045,CH02,2,55.39,0.0,0.0,110.78,44,66.78,Delivered,1.0
ORD01400,20240807,B014,C0032,CH01,3,70.73,10.0,21.22,190.97,66,124.97,Delivered,1.0
ORD01401,20230304,B003,C0088,CH01,6,54.98,,65.98,263.9,132,131.9,Delivered,5.0
ORD01402,20230725,B012,C0106,CH05,411,75.21,30.0,9273.39,21637.92,9864,11773.92,Delivered,13.0
ORD01403,20230514,B002,C0032,CH01,1,49.24,10.0,4.92,44.32,20,24.32,Delivered,1.0
ORD01404,20240212,B006,C0108,CH05,59,120.87,30.0,2139.4,4991.93,2832,2159.93,Delivered,4.0
ORD01405,20240302,B013,C0021,CH01,1,87.05,5.0,4.35,82.7,27,55.7,Delivered,2.0
ORD01406,20240101,B005,C0007,CH02,1,52.38,5.0,2.62,49.76,21,28.76,Delivered,2.0
ORD01407,20230730,B001,C0083,CH03,72,45.08,20.0,649.15,2596.61,1296,1300.61,Delivered,3.0
ORD01408,20240706,B001,C0010,CH02,3,46.01,5.0,6.9,131.13,54,77.13,Delivered,2.0
ORD01409,20240923,B011,C0057,CH02,1,77.92,10.0,7.79,70.13,25,45.13,DELIVERED,1.0
ORD01410,20230803,B005,C0061,CH03,134,51.66,10.0,692.24,6230.2,2814,3416.2,Pending,4.0
ORD01411,20230518,B014,C0033,CH01,3,71.46,5.0,10.72,203.66,66,137.66,Delivered,2.0
ORD01412,20240421,B015,C0106,CH05,177,89.5,35.0,5544.52,10296.98,5133,5163.98,Delivered,11.0
ORD01413,20230614,B005,C0078,CH01,123,53.54,20.0,1317.08,5268.34,2583,2685.34,Delivered,10.0
ORD01414,20231023,B020,C0083,CH01,128,49.89,,638.59,0.0,2560,0.0,Returned,7.0
ORD01415,20240821,B006,C0097,CH01,47,117.89,25.0,1385.21,4155.62,2256,1899.62,Delivered,6.0
ORD01416,20231213,B018,C0019, CH02,2,157.44,5.0,15.74,299.14,128,171.14,Delivered,1.0
ORD01417,20240403,B008,C0093,CH01,36,109.07,20.0,785.3,3141.22,1584,1557.22,Delivered,3.0
ORD01418,20231224,B003,C0088,CH04,29,55.32,20.0,320.86,1283.42,638,645.42,Delivered,13.0
ORD01419,20230811,B007,C0012,CH01,1,138.58,10.0,13.86,124.72,54,70.72,Delivered,2.0
ORD01420,20241024,B012,C0079,CH01,82,74.82,15.0,920.29,5214.95,1968,3246.95,Delivered,9.0
ORD01421,20241004,B007,C0003,CH01,3,138.19,10.0,41.46,373.11,162,211.11,Delivered,2.0
ORD01422,20230314,B020,C0029,CH01,3,49.92,5.0,7.49,142.27,60,82.27,Delivered,2.0
ORD01423,20240115,B015,C0010,CH02,2,92.65,10.0,18.53,166.77,58,108.77,Delivered,1.0
ORD01424,20241114,B007,C0051,CH01,2,133.3,5.0,13.33,253.27,108,145.27,Delivered,2.0
ORD01425,20240117,B012,C0001,CH02,2,74.96,10.0,14.99,134.93,48,86.93,Delivered,1.0
ORD01426,20240410,B011,C0080,CH03,180,77.94,15.0,2104.38,11924.82,4500,7424.82,Delivered,6.0
ORD01427,20240705,B003,C0076,CH03,59,54.35,15.0,481.0,2725.65,1298,1427.65,Delivered,7.0
ORD01428,20240519,B013,C0060,CH02,3,86.03,10.0,25.81,232.28,81,151.28,Delivered,1.0
ORD01429,20230710,B012,C0101,CH05,327,74.98,25.0,6129.62,18388.84,7848,10540.84,Delivered,11.0
ORD01430,20241002,B002,C0108,CH05,336,51.41,35.0,6045.82,11227.94,6720,4507.94,Delivered,4.0
ORD01431,20240820,B012,C0035,CH02,1,75.71,5.0,3.79,71.92,24,47.92,DELIVERED,2.0
ORD01432,20230123,B011,C0090,CH04,6,78.53,15.0,70.68,400.5,150,250.5,Delivered,
ORD01433,20240413,B005,C0025,CH02,1,50.53,10.0,5.05,0.0,21,0.0,Returned,2.0
ORD01434,20231222,B020,C0067, CH01,140,49.11,20.0,1375.08,5500.32,2800,2700.32,Pending,11.0
ORD01435,20230731,B011,C0056,CH02,1,82.1,10.0,8.21,73.89,25,48.89,Delivered,2.0
ORD01436,20240727,B017,C0013,CH02,1,175.72,0.0,0.0,0.0,72,0.0,Returned,2.0
ORD01437,20230106,B020,C0109,CH05,83,49.24,25.0,1021.73,3065.19,1660,1405.19,Delivered,8.0
ORD01438,20240827,B005,C0082,CH03,140,52.11,10.0,729.54,6565.86,2940,3625.86,Delivered,7.0
ORD01439,20230202,B011,C0003,CH02,1,78.63,10.0,7.86,70.77,25,45.77,Delivered,2.0
ORD01440,20230510,B007,C0047,CH01,3,132.75,5.0,19.91,378.34,162,216.34,Delivered,2.0
ORD01441,20240605,B008,C0092,CH01,25,109.82,15.0,411.82,2333.68,1100,1233.68,DELIVERED,12.0
ORD01442,20240831,B006,C0005,CH01,1,121.95,,6.1,115.85,48,67.85,Delivered,
ORD01443,20240906,B018,C0038,CH01,3,155.22,0.0,0.0,465.66,192,273.66,Delivered,2.0
ORD01444,20240908,B012,C0083,CH01,62,77.02,10.0,477.52,4297.72,1488,2809.72,Delivered,5.0
ORD01445,20241018,B020,C0079,CH03,172,49.95,10.0,859.14,7732.26,3440,4292.26,Delivered,4.0
ORD01446,20230308,B015,C0036,CH02,2,91.43,5.0,9.14,173.72,58,115.72,Delivered,2.0
ORD01447,20230412,B008,C0021,CH02,1,108.08,5.0,5.4,102.68,44,58.68,Delivered,1.0
ORD01448,20230926,B003,C0064,CH03,150,54.22,15.0,1219.95,6913.05,3300,3613.05,Delivered,11.0
ORD01449,20230307,B017,C0080,CH01,159,174.74,10.0,2778.37,25005.29,11448,13557.29,Delivered,13.0
ORD01450,20240225,B010,C0066,CH03,184,124.59,15.0,3438.68,19485.88,9200,10285.88,Pending,8.0
ORD01451,20240819,B011,C0097,CH01,47,78.37,25.0,920.85,2762.54,1175,1587.54,Delivered,12.0
ORD01452,20240419,B008,C0098,CH04,10,108.63,25.0,271.58,814.72,440,374.72,Delivered,12.0
ORD01453,20231201,B014,C0030,CH02,3,71.76,5.0,10.76,204.52,66,138.52,Delivered,2.0
ORD01454,20230603,B010,C0031,CH01,2,122.8,10.0,24.56,221.04,100,121.04,Delivered,1.0
ORD01455,20231119,B012,C0091,CH04,18,73.24,25.0,329.58,988.74,432,556.74,Delivered,11.0
ORD01456,20241117,B010,C0079,CH01,196,128.01,20.0,5017.99,20071.97,9800,10271.97,Delivered,11.0
ORD01457,20231108,B019,C0001,CH01,1,53.54,10.0,5.35,48.19,22,26.19,Delivered,2.0
ORD01458,20230428,B009,C0007,CH02,2,147.6,5.0,14.76,280.44,120,160.44,Delivered,1.0
ORD01459,20230428,B020,C0076,CH01,70,49.95,15.0,524.48,2972.02,1400,1572.02,Delivered,8.0
ORD01460,20240930,B013,C0073,CH01,173,84.77,20.0,2933.04,11732.17,4671,7061.17,Delivered,6.0
ORD01461,20230813,B010,C0093,CH01,22,127.82,15.0,421.81,2390.23,1100,1290.23,Delivered,4.0
ORD01462,20240808,B011,C0015,CH02,1,78.38,10.0,7.84,70.54,25,45.54,Delivered,2.0
ORD01463,20230825,B011,C0017,CH02,2,77.92,5.0,7.79,148.05,50,98.05,Delivered,1.0
ORD01464,20240425,B009,C0035,CH02,2,146.02,5.0,14.6,277.44,120,157.44,Delivered,2.0
ORD01465,20240629,B005,C0040,CH01,1,53.22,5.0,2.66,50.56,21,29.56,Delivered,2.0
ORD01466,20231201,B011,C0014,CH01,3,81.84,10.0,24.55,220.97,75,145.97,Delivered,1.0
ORD01467,20231023,B006,C0042,CH02,1,117.03,0.0,0.0,117.03,48,69.03,Delivered,1.0
ORD01468,20241221,B004,C0093,CH04,6,47.61,15.0,42.85,242.81,114,128.81,DELIVERED,8.0
ORD01469,20230808,B002,C0041,CH01,2,50.53,0.0,0.0,101.06,40,61.06,Delivered,1.0
ORD01470,20241127,B014,C0012,CH02,3,67.97,5.0,10.2,193.71,66,127.71,Delivered,1.0
ORD01471,20240821,B007,C0050,CH01,3,132.9,10.0,39.87,358.83,162,196.83,Delivered,2.0
ORD01472,20240928,B014,C0012,CH01,2,71.2,5.0,7.12,135.28,44,91.28,Delivered,1.0
ORD01473,20230816,B014,C0101,CH05,276,70.63,25.0,4873.47,14620.41,6072,8548.41,Delivered,10.0
ORD01474,20240225,B007,C0060,CH02,1,133.25,5.0,6.66,126.59,54,72.59,Delivered,1.0
ORD01475,20230603,B014,C0074,CH03,177,71.0,20.0,2513.4,10053.6,3894,6159.6,Delivered,11.0
ORD01476,20230203,B013,C0050,CH02,3,86.52,5.0,12.98,246.58,81,165.58,Delivered,2.0
ORD01477,20240310,B018,C0048,CH02,3,156.94,0.0,0.0,0.0,192,0.0,Returned,1.0
ORD01478,20240907,B007,C0006,CH02,1,133.1,10.0,13.31,119.79,54,65.79,Pending,2.0
ORD01479,20241206,B013,C0095,CH04,47,87.28,15.0,615.32,0.0,1269,0.0,Returned,11.0
ORD01480,20240811,B012,C0027,CH02,3,76.14,5.0,11.42,217.0,72,145.0,Delivered,2.0
ORD01481,20230529,B004,C0026,CH02,3,48.22,0.0,0.0,144.66,57,87.66,Delivered,1.0
ORD01482,20230523,B006,C0019,CH01,3,123.21,10.0,36.96,332.67,144,188.67,Delivered,2.0
ORD01483,20241010,B011,C0051,CH02,2,81.69,0.0,0.0,163.38,50,113.38,Delivered,1.0
ORD01484,20230930,B020,C0103,CH05,311,51.4,30.0,4795.62,11189.78,6220,4969.78,Delivered,13.0
ORD01485,20230124,B016,C0079,CH01,12,223.45,10.0,268.14,2413.26,1056,1357.26,Delivered,3.0
ORD01486,20240419,B002,C0055,CH02,1,49.06,5.0,2.45,46.61,20,26.61,Delivered,2.0
ORD01487,20230908,B005,C0008,CH01,3,50.68,0.0,0.0,152.04,63,89.04,Delivered,2.0
ORD01488,20240817,B002,C0085,CH03,181,49.04,20.0,1775.25,7100.99,3620,3480.99,Pending,3.0
ORD01489,20230413,B012,C0012,CH01,2,73.72,10.0,14.74,132.7,48,84.7,Delivered,2.0
ORD01490,20231116,B011,C0020,CH01,1,81.63,5.0,4.08,77.55,25,52.55,Delivered,2.0
ORD01491,20230713,B013,C0006,CH02,1,87.18,5.0,4.36,82.82,27,55.82,Delivered,1.0
ORD01492,20240616,B020,C0003,CH02,1,51.03,10.0,5.1,0.0,20,0.0,Returned,1.0
ORD01493,20240725,B005,C0098,CH01,10,52.01,,104.02,416.08,210,206.08,Delivered,11.0
ORD01494,20240421,B015,C0023,CH01,3,89.61,5.0,13.44,255.39,87,168.39,Delivered,2.0
ORD01495,20241124,B005,C0047,CH02,3,52.7,0.0,0.0,158.1,63,95.1,Pending,2.0
ORD01496,20230827,B004,C0057,CH01,3,47.43,5.0,7.11,135.18,57,78.18,Delivered,1.0
ORD01497,20230118,B020,C0108,CH05,329,49.13,35.0,5657.32,10506.45,6580,3926.45,Delivered,9.0
ORD01498,20240706,B009,C0070,CH01,51,153.45,10.0,782.6,7043.35,3060,3983.35,Delivered,3.0
ORD01499,20230101,B012,C0022,CH02,1,74.04,5.0,3.7,70.34,24,46.34,Delivered,1.0
ORD01500,20230123,B001,C0009,CH02,1,44.1,10.0,4.41,39.69,18,21.69,Delivered,2.0
ORD01501,20230521,B001,C0051,CH01,2,46.15,5.0,4.62,87.68,36,51.68,Delivered,2.0
ORD01502,20240614,B001,C0052,CH02,1,45.38,0.0,0.0,45.38,18,27.38,Delivered,1.0
ORD01503,20230417,B013,C0001,CH01,2,87.51,5.0,8.75,166.27,54,112.27,Delivered,2.0
ORD01504,20240829,B020,C0081,CH01,24,48.9,15.0,176.04,997.56,480,517.56,Delivered,8.0
ORD01505,20230821,B017,C0043,CH01,1,178.67,0.0,0.0,178.67,72,106.67,Delivered,1.0
ORD01506,20240818,B020,C0048,CH01,2,49.5,5.0,4.95,94.05,40,54.05,Delivered,1.0
ORD01507,20230805,B020,C0006,CH02,1,48.77,5.0,2.44,46.33,20,26.33,Delivered,1.0
ORD01508,20240819,B007,C0025,CH01,1,134.08,10.0,13.41,120.67,54,66.67,Delivered,2.0
ORD01509,20240911,B017,C0077,CH03,98,177.1,15.0,2603.37,14752.43,7056,7696.43,DELIVERED,10.0
ORD01510,20240206,B014,C0100,CH04,33,70.23,20.0,463.52,1854.07,726,1128.07,Delivered,
ORD01511,20240912,B001,C0055,CH01,3,44.85,5.0,6.73,127.82,54,73.82,Delivered,-1.0
ORD01512,20231012,B006,C0038,CH02,1,123.28,0.0,0.0,123.28,48,75.28,Delivered,2.0
ORD01513,20240802,B019,C0044,CH01,2,54.44,5.0,5.44,103.44,44,59.44,Delivered,1.0
ORD01514,20230428,B003,C0092,CH04,24,55.15,25.0,330.9,992.7,528,464.7,Delivered,7.0
ORD01515,20240510,B001,C0062,CH01,108,45.29,20.0,978.26,3913.06,1944,1969.06,Delivered,8.0
ORD01516,20241129,B020,C0102,CH05,493,50.45,30.0,7461.56,17410.29,9860,7550.29,Delivered,10.0
ORD01517,20230104,B001,C0072,CH03,55,44.8,20.0,492.8,1971.2,990,981.2,Delivered,13.0
ORD01518,20230326,B003,C0100, CH01,45,54.41,25.0,612.11,0.0,990,0.0,Returned,6.0
ORD01519,20231003,B018,C0058,CH01,1,157.38,10.0,15.74,141.64,64,77.64,Delivered,2.0
