booking_id,date_id,advertiser_id,platform_id,format_id,ad_medium,duration_days,gross_revenue_egp,discount_pct,net_revenue_egp,impressions_k,booking_status
BK01326,20210109,ADV0089,PF05,AF11,Digital,1.0,9200.0,0.119,8100.0,583.2,Confirmed
BK01327,20200207,ADV0066,PF01,AF02,Print,1.0,29000.0,,27300.0,,Confirmed
BK01328,20231008,ADV0070,PF04,AF10,Digital,1.0,34800.0,0.025,33900.0,730.0,Confirmed
BK01329,20221217,ADV0061,PF04,AF06,Digital,14.0,74600.0,0.041,71500.0,270.1,Under Review
BK01330,20211228,ADV0025,PF06,AF08,Digital,14.0,58400.0,0.018,57300.0,237.8,Confirmed
BK01331,20220428,ADV0022,PF01,AF03,Print,1.0,20500.0,0.002,20500.0,,Confirmed
BK01332,20230423,ADV0022,PF01,AF02,Print,1.0,45200.0,,43200.0,,Confirmed
BK01333,20200509,ADV0096,PF02,AF03,Print,1.0,13500.0,0.025,13200.0,,Confirmed
BK01334,20241225,ADV0043,PF05,AF11,Digital,1.0,0.0,0.006,0.0,787.5,Cancelled
BK01335,20241114,ADV0025,PF06,AF08,Digital,30.0,212300.0,0.01,210200.0,246.5,Confirmed
BK01336,20221202,ADV0041,PF02,AF02,Print,1.0,0.0,0.073,0.0,,Cancelled
BK01337,20200317,ADV0028,PF01,AF03,Print,1.0,18100.0,0.117,16000.0,,Confirmed
BK01338,20230202,ADV0074,PF04,AF10,Digital,1.0,34500.0,0.001,34500.0,302.4,Confirmed
BK01339,20190530,ADV0012,PF04,AF06,Digital,14.0,96300.0,0.026,93800.0,685.0,Confirmed
BK01340,20190313,ADV0030,PF01,AF01,Print,,53600.0,0.021,52500.0,,Under Review
BK01341,20200718,ADV0087,PF03,AF03,Print,1.0,9400.0,0.071,8700.0,,Confirmed
BK01342,20211021,ADV0027,PF01,AF02,Print,1.0,47900.0,0.097,43300.0,,Confirmed
BK01343,20240321,ADV0053,PF05,AF10,Digital,1.0,36800.0,0.073,34100.0,157.8,Confirmed
BK01344,20230508,ADV0079,PF02,AF01,Print,1.0,86300.0,0.002,86100.0,,Confirmed
BK01345,20230608,ADV0028,PF06,AF09,Digital,7.0,137500.0,0.139,118400.0,162.8,Confirmed
BK01346,20210721,ADV0021,PF01,AF05,Print,1.0,500.0,0.063,500.0,,Confirmed
BK01347,20210130,ADV0012,PF03,AF05,Print,1.0,700.0,,700.0,,Confirmed
BK01348,20210327,ADV0026,PF04,AF06,Digital,7.0,45900.0,0.04,44100.0,498.5,Confirmed
BK01349,20241209,ADV0084,PF01,AF01,Print,1.0,71800.0,0.078,66200.0,,Confirmed
BK01350,20190401,ADV0004,PF01,AF02,Print,1.0,27200.0,0.0,27200.0,,Confirmed
BK01351,20240319,ADV0001,PF04,AF07,Digital,60.0,1114900.0,0.034,1077000.0,397.1,Confirmed
BK01352,20220615,ADV0001,PF01,AF02,Print,1.0,40300.0,0.005,40100.0,,Confirmed
BK01353,20210827,ADV0012,PF02,AF05,Print,1.0,800.0,0.07,700.0,,Confirmed
BK01354,20230504,ADV0041,PF04,AF07,Digital,60.0,0.0,,0.0,545.8,Cancelled
BK01355,20211207,ADV0071,PF04,AF10,Digital,1.0,20100.0,0.033,19400.0,654.1,Under Review
BK01356,20240401,ADV0021,PF05,AF11,Digital,1.0,7600.0,0.016,7500.0,427.8,Under Review
BK01357,20240520,ADV0087,PF01,AF02,Print,1.0,36900.0,0.068,34400.0,,Confirmed
BK01358,20210711,ADV0021,PF04,AF06,Digital,7.0,36500.0,,34700.0,728.5,Confirmed
BK01359,20200908,ADV0008,PF01,AF05,Print,1.0,800.0,0.128,700.0,,Confirmed
BK01360,20220722,ADV0023,PF01,AF02,Print,1.0,36200.0,0.076,33400.0,,Confirmed
BK01361,20240615,ADV0065,PF01,AF01,Print,1.0,79600.0,0.051,75500.0,,Confirmed
BK01362,20200407,ADV0047,PF03,AF05,Print,1.0,800.0,0.056,800.0,,Confirmed
BK01363,20221008,ADV0097,PF02,AF02,Print,1.0,29100.0,0.004,29000.0,,Confirmed
BK01364,20221026,ADV0037,PF04,AF12,Digital,30.0,96900.0,0.075,89600.0,706.6,Confirmed
BK01365,20230519,ADV0073,PF04,AF12,Digital,30.0,126600.0,0.04,121500.0,98.2,Confirmed
BK01366,20191026,ADV0087,PF06,AF08,Digital,30.0,110500.0,,104800.0,150.0,Confirmed
BK01367,20230417,ADV0088,PF04,AF06,Digital,14.0,151400.0,0.048,144100.0,235.2,Under Review
BK01368,20240607,ADV0031,PF04,AF12,Digital,30.0,179000.0,0.068,166800.0,269.8,Confirmed
BK01369,20200201,ADV0061,PF03,AF03,Print,1.0,9600.0,0.023,9400.0,,CONFIRMED
BK01370,20200526,ADV0048,PF02,AF01,Print,1.0,47700.0,0.021,46700.0,,Confirmed
BK01371,20241107,ADV0059,PF01,AF01,Print,1.0,148200.0,0.099,133500.0,,Confirmed
BK01372,20200204,ADV0025,PF04,AF10,Digital,1.0,11300.0,0.074,10500.0,754.9,CONFIRMED
BK01373,20240221,ADV0014,PF01,AF01,Print,1.0,0.0,0.105,0.0,,Cancelled
BK01374,20211217,ADV0069,PF04,AF10,Digital,1.0,20000.0,0.06,18800.0,797.7,Under Review
BK01375,20200619,ADV0027,PF01,AF03,Print,1.0,21500.0,0.119,18900.0,,Confirmed
BK01376,20240326,ADV0048,PF01,AF05,Print,1.0,1300.0,0.065,1200.0,,Confirmed
BK01377,20210912,ADV0075,PF04,AF10,Digital,1.0,19800.0,0.079,18200.0,663.7,Under Review
BK01378,20220205,ADV0054,PF04,AF10,Digital,1.0,17600.0,0.066,16400.0,498.4,Confirmed
BK01379,20210304,ADV0039,PF04,AF11,Digital,1.0,3900.0,,3800.0,629.3,Confirmed
BK01380,20220724,ADV0024,PF01,AF04,Print,1.0,140800.0,0.114,124700.0,,Confirmed
BK01381,20191226,ADV0043,PF01,AF02,Print,1.0,29600.0,0.061,27800.0,,Under Review
BK01382,20210502,ADV0061,PF01,AF02,Print,1.0,21400.0,0.078,19700.0,,Under Review
BK01383,20241104,ADV0073,PF05,AF06,Digital,7.0,65200.0,0.022,63800.0,707.1,Confirmed
BK01384,20200719,ADV0046,PF02,AF03,Print,1.0,13400.0,0.079,12300.0,,Confirmed
BK01385,20221214,ADV0075,PF02,AF03,Print,1.0,19000.0,0.062,17800.0,,Confirmed
BK01386,20201216,ADV0080,PF02,AF01,Print,1.0,44400.0,,41300.0,,Confirmed
BK01387,20230901,ADV0056,PF01,AF02,Print,1.0,49500.0,0.073,45900.0,,Under Review
BK01388,20191024,ADV0038,PF01,AF01,Print,1.0,50000.0,0.056,47200.0,,Confirmed
BK01389,20241104,ADV0035,PF05,AF11,Digital,1.0,10700.0,0.046,10200.0,632.7,Confirmed
BK01390,20211002,ADV0028,PF04,AF11,Digital,1.0,8200.0,0.122,7200.0,623.2,Confirmed
BK01391,20200524,ADV0079,PF01,AF03,Print,1.0,14400.0,0.012,14200.0,,UNDER REVIEW
BK01392,20190601,ADV0018,PF01,AF02,Print,1.0,28600.0,0.076,26400.0,,Confirmed
BK01393,20200108,ADV0091,PF04,AF11,Digital,1.0,6900.0,0.101,6200.0,212.0,CONFIRMED
BK01394,20220217,ADV0043,PF04,AF11,Digital,1.0,7200.0,0.077,6600.0,780.1,Confirmed
BK01395,20210109,ADV0083,PF04,AF06,Digital,7.0,53500.0,0.011,52900.0,211.7,Confirmed
BK01396,20231224,ADV0014,PF02,AF03,Print,1.0,36200.0,0.061,34000.0,,Confirmed
BK01397,20210805,ADV0070,PF05,AF06,Digital,7.0,45700.0,0.032,44200.0,118.1,Confirmed
BK01398,20200623,ADV0076,PF01,AF01,Print,1.0,52700.0,0.066,49200.0,,Confirmed
BK01399,20220925,ADV0090,PF02,AF03,Print,1.0,30200.0,0.147,25800.0,,Confirmed
BK01400,20230401,ADV0011,PF04,AF12,Digital,7.0,49100.0,0.058,46300.0,105.3,Confirmed
BK01401,20200102,ADV0099,PF02,AF05,Print,1.0,0.0,,0.0,,Cancelled
BK01402,20200103,ADV0055,PF01,AF02,Print,1.0,25000.0,0.004,24900.0,,Confirmed
BK01403,20190325,ADV0017,PF01,AF01,Print,1.0,54100.0,0.009,53600.0,,Confirmed
BK01404,20230525,ADV0016,PF01,AF01,Print,1.0,95500.0,0.062,89600.0,,Confirmed
BK01405,20221227,ADV0005,PF04,AF12,Digital,7.0,33100.0,0.006,32900.0,570.8,Confirmed
BK01406,20211114,ADV0012,PF02,AF02,Print,1.0,31000.0,0.063,29000.0,,Confirmed
BK01407,20240127,ADV0015,PF03,AF02,Print,1.0,54300.0,0.023,53100.0,,Confirmed
BK01408,20231110,ADV0025,PF01,AF01,Print,1.0,63600.0,0.048,60500.0,,Confirmed
BK01409,20220703,ADV0010,PF04,AF06,Digital,7.0,87500.0,0.1,78800.0,523.0,CONFIRMED
BK01410,20240321,ADV0049,PF05,AF06,Digital,14.0,177100.0,0.04,170000.0,74.0,Confirmed
BK01411,20200330,ADV0012,PF01,AF02,Print ,1.0,0.0,0.025,0.0,,Cancelled
BK01412,20190913,ADV0064,PF01,AF02,Print,1.0,30800.0,0.032,29800.0,,Under Review
BK01413,20200820,ADV0063,PF01,AF04,Print,1.0,68200.0,0.035,65800.0,,Confirmed
BK01414,20190501,ADV0018,PF01,AF05,Print,1.0,600.0,,600.0,,Confirmed
BK01415,20220314,ADV0037,PF01,AF03,Print,1.0,14100.0,0.0,14100.0,,Confirmed
BK01416,20240821,ADV0076,PF01,AF02,Print,1.0,62000.0,0.073,57500.0,,Confirmed
BK01417,20190330,ADV0080,PF06,AF08,Digital,30.0,149600.0,0.062,140300.0,206.4,Confirmed
BK01418,20191006,ADV0050,PF03,AF02,Print,1.0,31100.0,0.037,29900.0,,Confirmed
BK01419,20210929,ADV0097,PF04,AF10,Digital,1.0,16300.0,0.05,15500.0,701.1,Confirmed
BK01420,20240814,ADV0066,PF02,AF02,Print,1.0,54600.0,0.022,53400.0,,Confirmed
BK01421,20201130,ADV0011,PF01,AF02,Print,1.0,24800.0,0.049,23600.0,,Confirmed
BK01422,20220118,ADV0062,PF02,AF01,Print,1.0,76600.0,0.029,74400.0,,Confirmed
BK01423,20190403,ADV0016,PF01,AF01,Print,1.0,52700.0,0.064,49300.0,,Confirmed
BK01424,20191128,ADV0098,PF01,AF03,Print,1.0,0.0,0.063,0.0,,Cancelled
BK01425,20241207,ADV0068,PF05,AF06,Digital,21.0,364500.0,0.067,340100.0,348.5,Confirmed
BK01426,20241026,ADV0006,PF02,AF03,Print,1.0,30300.0,0.016,29800.0,,Confirmed
BK01427,20190112,ADV0003,PF02,AF02,Print,1.0,31000.0,0.012,30600.0,,Confirmed
BK01428,20240928,ADV0057,PF02,AF02,Print,1.0,0.0,0.117,0.0,,Cancelled
BK01429,20221110,ADV0074,PF01,AF05,Print ,1.0,800.0,0.006,800.0,,Confirmed
BK01430,20240321,ADV0084,PF01,AF02,Print,1.0,40600.0,0.005,40400.0,,Confirmed
BK01431,20211004,ADV0054,PF02,AF02,Print,1.0,24900.0,0.029,24200.0,,CONFIRMED
BK01432,20220207,ADV0042,PF04,AF10,Digital,,34300.0,0.106,30700.0,787.7,Confirmed
BK01433,20211211,ADV0063,PF02,AF03,Print,1.0,17700.0,0.035,17100.0,,Confirmed
BK01434,20230101,ADV0072,PF04,AF11,Digital,1.0,6700.0,0.015,6600.0,559.0,Confirmed
BK01435,20191111,ADV0091,PF01,AF05,Print,1.0,900.0,0.099,800.0,,Confirmed
BK01436,20190312,ADV0066,PF03,AF02,Print,1.0,32500.0,0.078,30000.0,,Confirmed
BK01437,20201114,ADV0051,PF02,AF02,Print,1.0,27700.0,0.021,27100.0,,Confirmed
BK01438,20230328,ADV0074,PF02,AF02,Print,1.0,47300.0,0.034,45700.0,,Confirmed
BK01439,20200322,ADV0010,PF01,AF02,Print,1.0,36300.0,0.059,34200.0,,Confirmed
BK01440,20230117,ADV0008,PF01,AF02,Print,1.0,62300.0,0.102,55900.0,,Under Review
BK01441,20241105,ADV0014,PF01,AF02,Print,1.0,78700.0,0.127,68700.0,,CONFIRMED
BK01442,20190726,ADV0076,PF01,AF04,Print,,80400.0,,74000.0,,Confirmed
BK01443,20230115,ADV0092,PF04,AF10,Digital,1.0,33600.0,0.049,32000.0,590.9,Confirmed
BK01444,20210909,ADV0008,PF04,AF07,Digital,21.0,287700.0,0.143,246600.0,662.4,Confirmed
BK01445,20240321,ADV0063,PF02,AF02,Print,1.0,62700.0,0.044,59900.0,,Confirmed
BK01446,20200126,ADV0088,PF04,AF10,Digital,1.0,18300.0,0.047,17400.0,635.0,Confirmed
BK01447,20230304,ADV0009,PF01,AF04,Print,1.0,128100.0,0.049,121800.0,,Confirmed
BK01448,20240112,ADV0072,PF05,AF06,Digital,7.0,0.0,0.017,0.0,123.3,Cancelled
BK01449,20240911,ADV0070,PF04,AF11,Digital,1.0,10200.0,0.064,9500.0,620.5,Confirmed
BK01450,20230210,ADV0005,PF04,AF07,Digital,7.0,117500.0,0.058,110700.0,324.7,Confirmed
BK01451,20211226,ADV0007,PF01,AF03,Print,1.0,11400.0,0.001,11400.0,,Confirmed
BK01452,20220927,ADV0092,PF05,AF10,Digital,1.0,23300.0,0.009,23100.0,119.9,Confirmed
BK01453,20240323,ADV0089,PF01,AF03,Print,1.0,46900.0,0.087,42800.0,,Confirmed
BK01454,20220526,ADV0042,PF04,AF06,Digital,30.0,356100.0,0.076,329000.0,769.5,Under Review
BK01455,20190313,ADV0059,PF01,AF05,Print,1.0,800.0,0.073,700.0,,Confirmed
BK01456,20240805,ADV0004,PF03,AF03,Print,1.0,29500.0,0.067,27500.0,,Confirmed
BK01457,20230225,ADV0032,PF04,AF10,Digital,1.0,31000.0,0.044,29600.0,72.0,Confirmed
BK01458,20230124,ADV0011,PF01,AF01,Print,1.0,91300.0,0.012,90200.0,,Confirmed
BK01459,20200416,ADV0001,PF01,AF02,Print,1.0,24000.0,0.024,23400.0,,Confirmed
BK01460,20221218,ADV0091,PF04,AF06,Digital,14.0,150400.0,0.135,130100.0,729.6,Confirmed
BK01461,20210507,ADV0035,PF04,AF10,Digital,1.0,23400.0,0.03,22700.0,696.9,Confirmed
BK01462,20221204,ADV0061,PF01,AF01,Print,1.0,45700.0,0.049,43500.0,,Confirmed
BK01463,20190831,ADV0091,PF01,AF02,Print,1.0,44200.0,0.112,39200.0,,Confirmed
BK01464,20221216,ADV0037,PF01,AF01,Print,1.0,48800.0,0.044,46700.0,,Confirmed
BK01465,20241230,ADV0028,PF05,AF06,Digital,30.0,0.0,0.061,0.0,72.7,Cancelled
BK01466,20190415,ADV0016,PF01,AF04,Print,1.0,79600.0,0.056,75100.0,,Confirmed
BK01467,20241119,ADV0011,PF05,AF12,Digital,14.0,117800.0,0.004,117300.0,789.4,Confirmed
BK01468,20210601,ADV0057,PF01,AF05,Print,1.0,1100.0,0.082,1000.0,,CONFIRMED
BK01469,20240326,ADV0088,PF01,AF03,Print,1.0,31900.0,0.026,31100.0,,Under Review
BK01470,20230922,ADV0069,PF05,AF12,Digital,60.0,390200.0,0.053,369500.0,242.3,Confirmed
BK01471,20220520,ADV0019,PF04,AF06,Digital,30.0,183400.0,0.045,175100.0,721.3,Confirmed
BK01472,20230529,ADV0012,PF04,AF11,Digital,1.0,8300.0,0.003,8300.0,660.4,Confirmed
BK01473,20240410,ADV0069,PF04,AF06,Digital,60.0,788100.0,0.029,765200.0,510.0,Confirmed
BK01474,20210527,ADV0050,PF01,AF02,Print,1.0,32000.0,0.039,30800.0,,Confirmed
BK01475,20201220,ADV0062,PF04,AF07,Digital,21.0,0.0,0.041,0.0,97.9,Cancelled
BK01476,20230103,ADV0090,PF06,AF08,Digital,14.0,166800.0,0.097,150600.0,83.9,Confirmed
BK01477,20231114,ADV0080,PF03,AF03,Print,1.0,26600.0,0.006,26400.0,,Confirmed
BK01478,20230801,ADV0090,PF06,AF09,Digital,30.0,492300.0,0.077,454400.0,232.4,Confirmed
BK01479,20231025,ADV0075,PF04,AF12,Digital,14.0,95800.0,0.0,95800.0,528.2,Confirmed
BK01480,20210818,ADV0027,PF02,AF03,Print,1.0,26700.0,0.093,24200.0,,Confirmed
BK01481,20231204,ADV0007,PF04,AF12,Digital,14.0,67900.0,0.018,66700.0,172.0,Confirmed
BK01482,20191002,ADV0038,PF04,AF06,Digital,30.0,181500.0,0.035,175100.0,764.2,Under Review
BK01483,20220409,ADV0040,PF05,AF11,Digital,1.0,6500.0,0.023,6400.0,289.0,Confirmed
BK01484,20190114,ADV0094,PF02,AF03,Print,1.0,0.0,0.06,0.0,,Cancelled
BK01485,20201215,ADV0082,PF01,AF04,Print,1.0,73100.0,0.033,70700.0,,Confirmed
BK01486,20210318,ADV0059,PF05,AF11,Digital,1.0,8700.0,0.095,7900.0,229.0,Confirmed
BK01487,20210511,ADV0068,PF01,AF02,Print,1.0,45100.0,0.075,41700.0,,Confirmed
BK01488,20230310,ADV0074,PF04,AF06,Digital,7.0,76000.0,0.059,71500.0,626.0,Confirmed
BK01489,20210427,ADV0069,PF05,AF06,Digital,14.0,109000.0,0.007,108200.0,588.4,Confirmed
BK01490,20210921,ADV0010,PF01,AF01,Print,1.0,83000.0,0.052,78700.0,,Confirmed
BK01491,20200526,ADV0045,PF05,AF11,Digital,1.0,6100.0,0.12,5400.0,792.1,Confirmed
BK01492,20210331,ADV0008,PF05,AF06,Digital,14.0,133000.0,0.114,117800.0,512.0,Confirmed
BK01493,20200507,ADV0072,PF02,AF03,Print,1.0,10600.0,,10100.0,,Confirmed
BK01494,20190531,ADV0066,PF01,AF01,Print,1.0,60400.0,0.052,57300.0,,Under Review
BK01495,20220822,ADV0041,PF05,AF06,Digital,60.0,508300.0,0.005,505800.0,238.8,Under Review
BK01496,20230104,ADV0044,PF05,AF12,Digital,60.0,369800.0,0.05,351300.0,481.0,Confirmed
BK01497,20221001,ADV0023,PF04,AF07,Digital,14.0,160100.0,0.005,159300.0,671.3,Confirmed
BK01498,20211022,ADV0048,PF01,AF05,Print,1.0,700.0,0.017,700.0,,Confirmed
BK01499,20210412,ADV0009,PF04,AF12,Digital,14.0,59200.0,0.059,55700.0,561.5,Confirmed
BK01500,20240312,ADV0077,PF02,AF01,Print,1.0,68400.0,0.008,67900.0,,Under Review
BK01501,20220216,ADV0083,PF04,AF10,Digital,1.0,24400.0,0.037,23500.0,620.2,Confirmed
BK01502,20211123,ADV0026,PF04,AF12,Digital,14.0,65500.0,0.045,62600.0,64.0,Confirmed
BK01503,20190303,ADV0093,PF01,AF01,Print,1.0,60000.0,0.075,55500.0,,Confirmed
BK01504,20210119,ADV0029,PF01,AF05,Print,1.0,500.0,0.076,500.0,,Confirmed
BK01505,20210413,ADV0100,PF04,AF06,Digital,7.0,35100.0,0.046,33500.0,751.8,Confirmed
BK01506,20210516,ADV0014,PF05,AF10,Digital,1.0,32000.0,0.105,28600.0,501.6,Confirmed
BK01507,20220619,ADV0098,PF04,AF06,Digital,7.0,61800.0,0.065,57800.0,101.1,Confirmed
BK01508,20220319,ADV0076,PF03,AF05,Print,1.0,800.0,0.036,800.0,,Under Review
BK01509,20220903,ADV0070,PF05,AF11,Digital,1.0,7600.0,0.064,7100.0,586.3,CONFIRMED
BK01510,20230808,ADV0088,PF01,AF02,Print,,47000.0,0.069,43800.0,,Confirmed
BK01511,20231124,ADV0051,PF03,AF03,Print,1.0,26700.0,0.078,24600.0,,Confirmed
BK01512,20230421,ADV0028,PF01,AF05,Print,1.0,1500.0,0.125,1300.0,,Under Review
BK01513,20241006,ADV0041,PF04,AF10,Digital,1.0,36700.0,0.024,35800.0,241.4,Confirmed
BK01514,20190213,ADV0099,PF01,AF01,Print,1.0,37900.0,0.025,37000.0,,Under Review
BK01515,20200310,ADV0015,PF05,AF12,Digital,14.0,45300.0,0.011,44800.0,301.6,Under Review
BK01516,20190118,ADV0039,PF05,AF06,Digital,14.0,60600.0,0.078,55900.0,798.3,Under Review
BK01517,20221126,ADV0016,PF03,AF03,Print,1.0,19300.0,0.057,18200.0,,Confirmed
BK01518,20240515,ADV0026,PF05,AF11,Digital,1.0,9700.0,0.019,9500.0,367.8,Confirmed
BK01519,20200609,ADV0066,PF01,AF01,Print,1.0,50800.0,0.05,48300.0,,Confirmed
BK01520,20240726,ADV0056,PF04,AF12,Digital,60.0,451800.0,0.04,433700.0,56.1,Confirmed
BK01521,20190507,ADV0029,PF02,AF02,Print,1.0,22000.0,0.0,22000.0,,Confirmed
BK01522,20240815,ADV0073,PF05,AF06,Digital,7.0,60900.0,0.076,56300.0,697.4,Under Review
BK01523,20210213,ADV0047,PF01,AF02,Print,1.0,42800.0,0.103,38400.0,,CONFIRMED
BK01524,20190816,ADV0027,PF04,AF10,Digital,1.0,0.0,0.052,0.0,300.8,Cancelled
BK01525,20211206,ADV0035,PF04,AF07,Digital,7.0,80000.0,0.057,75400.0,741.9,Confirmed
BK01526,20200715,ADV0005,PF02,AF01,Print,1.0,48100.0,0.058,45300.0,,Confirmed
BK01527,20200927,ADV0034,PF04,AF10,Digital,1.0,0.0,0.04,0.0,641.7,Cancelled
BK01528,20201112,ADV0070,PF04,AF06,Digital,30.0,184500.0,0.026,179700.0,315.1,Confirmed
BK01529,20231105,ADV0051,PF03,AF03,Print,1.0,26900.0,0.014,26500.0,,Confirmed
BK01530,20220330,ADV0057,PF05,AF12,Digital,14.0,99300.0,0.08,91400.0,195.6,Confirmed
BK01531,20201120,ADV0059,PF06,AF08,Digital,7.0,44700.0,0.109,39800.0,182.3,Confirmed
BK01532,20220909,ADV0005,PF04,AF06,Digital,7.0,0.0,0.043,0.0,324.3,Cancelled
BK01533,20230418,ADV0079,PF01,AF01,Print,1.0,0.0,0.02,0.0,,Cancelled
BK01534,20200828,ADV0019,PF04,AF11,Digital,1.0,3600.0,0.037,3500.0,113.9,Confirmed
BK01535,20210619,ADV0064,PF04,AF11,Digital,,5800.0,0.023,5700.0,217.8,CONFIRMED
BK01536,20191006,ADV0060,PF01,AF02,Print,1.0,27300.0,0.07,25400.0,,Confirmed
BK01537,20200204,ADV0070,PF02,AF01,Print,1.0,49900.0,0.055,47200.0,,Confirmed
BK01538,20230204,ADV0051,PF04,AF10,Digital,1.0,29600.0,0.041,28400.0,394.9,Under Review
BK01539,20200205,ADV0053,PF01,AF02,Print,1.0,28400.0,0.009,28100.0,,Confirmed
BK01540,20220302,ADV0033,PF05,AF10,Digital,1.0,24100.0,0.05,22900.0,294.5,Confirmed
BK01541,20230405,ADV0031,PF01,AF02,Print,1.0,37400.0,0.038,36000.0,,Confirmed
BK01542,20190901,ADV0067,PF04,AF10,Digital,1.0,18200.0,0.012,18000.0,697.4,Confirmed
BK01543,20220520,ADV0004,PF01,AF02,Print,1.0,38600.0,0.036,37200.0,,Under Review
BK01544,20200715,ADV0056,PF01,AF01,Print,1.0,52300.0,0.035,50500.0,,Under Review
BK01545,20241021,ADV0077,PF05,AF06,Digital,7.0,67700.0,0.007,67200.0,614.5,Confirmed
BK01546,20211201,ADV0018,PF01,AF02,Print,1.0,31600.0,0.062,-29600.0,,Confirmed
BK01547,20231110,ADV0036,PF05,AF06,Digital,14.0,141200.0,0.015,139100.0,175.5,Confirmed
BK01548,20220419,ADV0030,PF04,AF10,Digital,1.0,25700.0,0.08,23600.0,464.3,Confirmed
BK01549,20190407,ADV0024,PF01,AF01,Print,1.0,82200.0,0.131,71400.0,,Under Review
BK01550,20221029,ADV0048,PF01,AF02,Print ,,37700.0,,36200.0,,Confirmed
BK01551,20240927,ADV0040,PF04,AF12,Digital,30.0,235700.0,0.067,219900.0,739.5,Confirmed
BK01552,20220817,ADV0070,PF02,AF02,Print,1.0,38200.0,0.027,37200.0,,Under Review
BK01553,20231206,ADV0078,PF01,AF01,Print,1.0,96600.0,0.007,95900.0,,Confirmed
BK01554,20240420,ADV0097,PF01,AF03,Print,1.0,24000.0,0.025,23400.0,,Under Review
BK01555,20200508,ADV0093,PF04,AF10,Digital,1.0,16100.0,0.004,16000.0,479.2,Confirmed
BK01556,20200410,ADV0040,PF04,AF10,Digital,1.0,18800.0,0.01,18600.0,129.4,Confirmed
BK01557,20220910,ADV0060,PF01,AF01,Print,1.0,65600.0,0.07,61000.0,,CONFIRMED
BK01558,20210612,ADV0045,PF01,AF05,Print,1.0,1100.0,0.09,1000.0,,Under Review
BK01559,20240117,ADV0093,PF05,AF10,Digital,1.0,40000.0,0.064,37400.0,684.0,Confirmed
BK01560,20240519,ADV0001,PF05,AF06,Digital,14.0,165800.0,0.076,153200.0,703.0,Confirmed
BK01561,20210218,ADV0013,PF01,AF01,Print,1.0,81100.0,0.096,73300.0,,Confirmed
BK01562,20200525,ADV0011,PF03,AF03,Print,1.0,14900.0,0.008,14800.0,,Under Review
BK01563,20230918,ADV0046,PF04,AF10,Digital,1.0,34100.0,0.065,31900.0,701.0,Confirmed
BK01564,20200903,ADV0087,PF01,AF03,Print,1.0,10000.0,0.034,9700.0,,Confirmed
BK01565,20231212,ADV0050,PF05,AF11,Digital,1.0,8800.0,0.062,8300.0,642.1,Confirmed
BK01566,20210716,ADV0017,PF04,AF10,Digital,,21300.0,0.051,20200.0,135.7,Confirmed
BK01567,20230103,ADV0059,PF05,AF10,Digital,1.0,41100.0,0.075,38000.0,106.1,Confirmed
BK01568,20190731,ADV0024,PF02,AF02,Print,1.0,43200.0,0.055,40800.0,,Confirmed
BK01569,20221010,ADV0072,PF01,AF04,Print,1.0,70700.0,0.02,69300.0,,Confirmed
BK01570,20210928,ADV0001,PF01,AF05,Print,1.0,800.0,0.053,800.0,,Confirmed
BK01571,20220706,ADV0080,PF04,AF07,Digital,7.0,85500.0,0.029,83000.0,352.6,Confirmed
BK01572,20200104,ADV0005,PF01,AF05,Print,,600.0,,600.0,,Confirmed
BK01573,20230526,ADV0074,PF05,AF10,Digital,1.0,31700.0,0.057,29900.0,165.3,Confirmed
BK01574,20240311,ADV0014,PF02,AF05,Print,1.0,1900.0,,1800.0,,Confirmed
BK01575,20200418,ADV0010,PF02,AF03,Print,1.0,19800.0,0.125,17300.0,,Confirmed
BK01576,20190801,ADV0055,PF04,AF07,Digital,30.0,297900.0,0.01,294900.0,337.9,Confirmed
BK01577,20190227,ADV0035,PF01,AF02,Print,1.0,31900.0,0.053,30200.0,,Confirmed
BK01578,20221115,ADV0047,PF03,AF02,Print,1.0,53800.0,0.141,46200.0,,Confirmed
BK01579,20220901,ADV0050,PF01,AF04,Print,1.0,94700.0,0.024,92400.0,,Confirmed
BK01580,20220412,ADV0089,PF02,AF03,Print,1.0,28800.0,0.088,26300.0,,Confirmed
BK01581,20200516,ADV0037,PF01,AF03,Print,1.0,9400.0,0.039,9000.0,,Confirmed
BK01582,20210501,ADV0018,PF01,AF02,Print,1.0,31800.0,0.049,30200.0,,Confirmed
BK01583,20220728,ADV0058,PF02,AF01,Print,1.0,65900.0,0.072,61200.0,,Confirmed
BK01584,20211226,ADV0053,PF04,AF10,Digital,1.0,23800.0,0.046,22700.0,179.0,Confirmed
BK01585,20241209,ADV0050,PF04,AF10,Digital,1.0,37400.0,0.032,36200.0,315.1,Confirmed
BK01586,20191104,ADV0067,PF01,AF03,Print,1.0,16600.0,0.041,15900.0,,Confirmed
BK01587,20230309,ADV0039,PF05,AF06,Digital,7.0,46700.0,0.026,45500.0,256.6,Confirmed
BK01588,20210527,ADV0053,PF06,AF08,Digital,7.0,36700.0,0.051,34800.0,41.9,Confirmed
BK01589,20210729,ADV0085,PF02,AF01,Print ,1.0,65000.0,0.043,62200.0,,Confirmed
BK01590,20230420,ADV0022,PF01,AF04,Print,1.0,117700.0,0.06,110600.0,,Confirmed
BK01591,20230304,ADV0069,PF05,AF06,Digital,,333300.0,0.025,325000.0,562.4,Confirmed
