sale_id,date_id,route_id,train_id,channel_id,ticket_class,tickets_sold,ticket_price,discount_pct,discount_amount,total_revenue,payment_method,booking_status
S01455,20230120,R03,T05,CH03,Third,1,75.56,0.0,0.0,75.56,Cash,Completed
S01456,20241114,R10,T05,CH03,second,1,120.94,0.0,0.0,120.94,Credit Card,Completed
S01457,20240603,R03,T10,CH01,Third,1,49.18,5.0,2.46,46.72,Debit Card,Completed
S01458,20240523,R07,T09,CH04,Second,1,63.53,5.0,3.18,60.35,Cash,Completed
S01459,20230623,R01,T03,CH01,Second,1,154.33,0.0,0.0,154.33,Credit Card,Completed
S01460,20240507,R12,T03,CH01,Second,1,236.34,15.0,35.45,200.89,,Completed
S01461,20231014,R08,T08,CH01,Third,1,34.38,5.0,1.72,32.66,Credit Card,Completed
S01462,20240430,R02,T08,CH01,Third,2,41.1,0.0,0.0,82.2,Debit Card,Completed
S01463,20230320,R08,T06,CH01,Third,4,54.54,5.0,10.91,207.25,Instapay,Completed
S01464,20240506,R07,T08,CH02,Third,1,33.17,20.0,6.63,26.54,Debit Card,Completed
S01465,20241231,R09,T05,CH03,Second,2,123.8,0.0,0.0,247.6,Credit Card,Completed
S01466,20230131,R07,T10,CH02,Third,1,32.21,0.0,0.0,32.21,Instapay,Completed
S01467,20241217,R02,T04,CH03,First,1,330.81,5.0,16.54,314.27,Cash,Completed
S01468,20231025,R09,T09,CH05,Second,1,77.98,5.0,3.9,74.08,Cash,Completed
S01469,20240925,R07,T10,CH03,Third,2,32.98,0.0,0.0,65.96,Credit Card,Completed
S01470,20240731,R06,T10,CH03,Second,1,67.79,0.0,0.0,67.79,,Completed
S01471,20240215,R05,T09,CH01,Third,2,32.63,0.0,0.0,65.26,Debit Card,Completed
S01472,20240707,R03,T10,CH03,Third,1,46.39,10.0,4.64,41.75,Cash,Completed
S01473,20241001,R02,T03,CH03,Second,1,190.76,0.0,0.0,190.76,Credit Card,Completed
S01474,20231023,R02,T06,CH03,Third,1,67.95,10.0,6.79,61.16,Credit Card,Completed
S01475,20230824,R14,T08,CH03,Third,2,34.47,0.0,0.0,68.94,Cash,Completed
S01476,20240515,R04,T05,CH03,Third,1,56.28,0.0,0.0,56.28,Cash,Completed
S01477,20240814,R06,T09,CH06,Third,3,34.63,0.0,0.0,103.89,Debit Card,Completed
S01478,20240720,R03,T04,CH02,First,1,368.4,15.0,55.26,313.14,Wallet,Completed
S01479,20240808,R11,T05,CH02,Third,1,72.43,0.0,0.0,72.43,Debit Card,Completed
S01480,20231118,R09,T10,CH01,Second,1,78.56,0.0,0.0,78.56,Credit Card,Completed
S01481,20240819,R03,T04,CH05,Second,1,205.27,5.0,10.26,0.0,Cash,Cancelled
S01482,20230401,R01,T08,CH04,Third,1,36.16,0.0,0.0,36.16,Cash,Completed
S01483,20240129,R02,T03,CH02,Second,1,204.1,0.0,0.0,204.1,Instapay,Completed
S01484,20230104,R08,T06,CH01,Third,4,57.06,5.0,11.41,216.83,,Completed
S01485,20230823,R12,T07,CH04,Third,2,77.64,0.0,0.0,155.28,Cash,Completed
S01486,20230922,R02,T05,CH03,First,2,225.76,,0.0,451.52,,Completed
S01487,20231016,R04,T09,CH02,Third,2,35.68,0.0,0.0,71.36,Wallet,Completed
S01488,20240607,R03,T07,CH03,Second,1,154.01,10.0,15.4,138.61,Credit Card,Completed
S01489,20231010,R12,T06,CH02,Third,2,80.39,,0.0,160.78,Credit Card,Completed
S01490,20231129,R08,T08,CH03,Third,3,36.03,0.0,0.0,108.09,Cash,Completed
S01491,20230707,R14,T08,CH03,Second,3,67.7,0.0,0.0,0.0,Credit Card,Cancelled
S01492,20230928,R01,T06,CH03,Third,2,55.18,0.0,0.0,110.36,Cash,Completed
S01493,20230701,R07,T08,CH02,Third,1,32.97,15.0,4.95,28.02,Credit Card,Completed
S01494,20230220,R01,T04,CH06,Second,2,153.29,15.0,45.99,260.59,Debit Card,Completed
S01495,20240317,R03,T10,CH01,Third,2,46.38,0.0,0.0,92.76,Debit Card,Completed
S01496,20240515,R07,T08,CH02,Second,1,63.21,0.0,0.0,63.21,Instapay,Completed
S01497,20240331,R06,T08,CH03,Third,1,32.43,,1.62,30.81,,Completed
S01498,20231209,R06,T08,CH05,Third,1,34.45,0.0,0.0,34.45,Cash,Completed
S01499,20231003,R04,T09,CH01,Third,2,35.89,0.0,0.0,71.78,Credit Card,Completed
S01500,20240919,R10,T06,CH03,Second,2,125.56,10.0,25.11,226.01,Credit Card,Completed
S01501,20240113,R03,T03,CH02,Second,3,208.45,10.0,62.53,562.82,Credit Card,Completed
S01502,20231219,R02,T04,CH02,Second,3,191.88,0.0,0.0,0.0,Debit Card,Cancelled
S01503,20230117,R13,T09,CH02,Third,4,33.73,10.0,13.49,121.43,Credit Card,Completed
S01504,20230901,R12,T07,CH03,First,1,247.04,0.0,0.0,247.04,Cash,Completed
S01505,20231003,R01,T06,CH01,Second,1,107.03,15.0,16.05,90.98,Credit Card,Completed
S01506,20231018,R03,T03,CH05,Second,1,210.0,15.0,31.5,178.5,Cash,Completed
S01507,20240226,R01,T01,CH03,Second,1,209.48,0.0,0.0,209.48,Credit Card,Completed
S01508,20240122,R02,T08,CH03,Third,2,41.35,0.0,0.0,82.7,Cash,Completed
S01509,20240321,R06,T09,CH01,Third,2,35.19,0.0,0.0,70.38,Debit Card,Completed
S01510,20240721,R09,T09,CH01,Second,2,74.35,20.0,29.74,118.96,Credit Card,Completed
S01511,20240816,R15,T08,CH03,Third,1,37.8,20.0,7.56,30.24,Cash,Completed
S01512,20240624,R03,T03,CH03,Second,1,213.3,0.0,0.0,213.3,Cash,Completed
S01513,20241204,R03,T09,CH02,Second,1,90.67,0.0,0.0,90.67,Wallet,Completed
S01514,20230112,R09,T09,CH02,Second,2,75.61,15.0,22.68,128.54,Wallet,Completed
S01515,20230608,R04,T10,CH04,Third,1,34.16,0.0,0.0,34.16,Cash,Completed
S01516,20230105,R06,T10,CH02,Second,1,69.21,10.0,6.92,62.29,Credit Card,Completed
S01517,20240426,R11,T03,CH02,Second,2,215.26,5.0,21.53,408.99,Debit Card, Completed 
S01518,20241017,R10,T07,CH06,Third,3,61.25,0.0,0.0,183.75,Debit Card,Completed
S01519,20230710,R02,T05,CH03,Third,4,69.23,0.0,0.0,276.92,Cash,Completed
S01520,20241110,R09,T10,CH02,Third,3,38.04,5.0,5.71,108.41,Instapay,Completed
S01521,20230209,R11,T03,CH02,Second,1,207.7,0.0,0.0,207.7,Credit Card,Completed
S01522,20241117,R01,T09,CH03,Third,1,34.87,0.0,0.0,34.87,Credit Card,Completed
S01523,20230910,R03,T05,CH01,Second,1,148.61,5.0,7.43,141.18,Credit Card,Completed
S01524,20230316,R06,T09,CH03,Second,3,68.55,0.0,0.0,205.65,Credit Card,Completed
S01525,20231223,R14,T10,CH05,Third,1,32.18,0.0,0.0,32.18,Cash,Completed
S01526,20230717,R01,T02,CH01,Second,1,205.8,20.0,41.16,164.64,Instapay,Completed
S01527,20230801,R12,T04,CH03,Second,2,221.53,5.0,22.15,420.91,Credit Card,Completed
S01528,20230814,R01,T03,CH03,Second,1,163.81,15.0,24.57,139.24,,Completed
S01529,20240811,R09,T09,CH03,second,3,75.76,0.0,0.0,227.28,Cash,Completed
S01530,20240125,R15,T08,CH04,Second,1,73.05,10.0,7.3,65.75,Cash,Completed
S01531,20230816,R01,T03,CH03,First,2,291.4,0.0,0.0,582.8,Cash,Completed
S01532,20240323,R01,T03,CH03,First,2,294.58,0.0,0.0,589.16,Credit Card,Completed
S01533,20240623,R01,T06,CH03,Third,1,53.05,0.0,0.0,53.05,Cash,Completed
S01534,20230726,R01,T06,CH01,Third,1,55.26,15.0,8.29,46.97,Credit Card,Completed
S01535,20231030,R07,T10,CH03,Second,2,67.35,5.0,6.74,0.0,Cash,Cancelled
S01536,20230402,R07,T08,CH03,Third,1,32.26,0.0,0.0,32.26,Cash,Completed
S01537,20230528,R06,T08,CH05,Second,2,68.31,0.0,0.0,136.62,Cash,Completed
S01538,20240527,R12,T04,CH03,First,1,403.02,0.0,0.0,403.02,Cash,Completed
S01539,20230528,R01,T03,CH06,Second,2,154.94,0.0,0.0,309.88,Credit Card,Completed
S01540,20240117,R02,T09,CH03,Third,3,43.79,10.0,13.14,118.23,Cash,Completed
S01541,20240618,R12,T06,CH03,First,3,264.2,0.0,0.0,792.6,Cash,Completed
S01542,20230320,R05,T10,CH03,third,2,34.34,0.0,0.0,68.68,Cash,Completed
S01543,20240216,R04,T05,CH04,second,2,111.79,10.0,22.36,201.22,Cash,Completed
S01544,20230717,R03,T06,CH03,Third,1,77.23,10.0,7.72,69.51,Credit Card,Completed
S01545,20241208,R06,T09,CH03,Third,2,34.74,5.0,3.47,66.01,Cash,Completed
S01546,20231222,R05,T08,CH01,Third,2,35.45,5.0,3.54,67.36,Debit Card,Completed
S01547,20240813,R12,T07,CH03,Third,3,77.88,15.0,35.05,198.59,Credit Card,Completed
S01548,20240202,R02,T05,CH03,Third,1,67.35,0.0,0.0,67.35,Cash,Completed
S01549,20230128,R11,T05,CH02,Second,2,150.09,5.0,15.01,285.17,Debit Card,Completed
S01550,20240413,R01,T05,CH01,Third,2,53.6,10.0,10.72,96.48,Debit Card,Completed
S01551,20241201,R03,T06,CH01,Third,2,71.96,0.0,0.0,143.92,Debit Card,Completed
S01552,20240315,R01,T08,CH06,Third,1,36.84,0.0,0.0,36.84,Debit Card,Completed
S01553,20240820,R14,T10,CH01,Third,2,33.02,0.0,0.0,66.04,Debit Card,Completed
S01554,20241006,R07,T09,CH04,Third,1,32.53,0.0,0.0,0.0,Cash,Cancelled
S01555,20230702,R12,T05,CH03,First,1,260.65,0.0,0.0,260.65,,Completed
S01556,20230620,R13,T10,CH02,Second,4,66.27,5.0,13.25,251.83,Debit Card,Completed
S01557,20240323,R08,T08,CH03,Third,1,35.26,0.0,0.0,35.26,Cash,Completed
S01558,20231028,R11,T06,CH03,Second,4,149.06,0.0,0.0,0.0,Credit Card,Cancelled
S01559,20240831,R11,T03,CH01,First,1,388.01,0.0,0.0,388.01,Credit Card,Completed
S01560,20241019,R02,T03,CH03,First,2,339.32,5.0,33.93,644.71,Cash,Completed
S01561,20230911,R12,T06,CH03,Third,2,78.91,0.0,0.0,157.82,Credit Card,Completed
S01562,20230706,R02,T08,CH03,Third,2,44.49,0.0,0.0,88.98,Credit Card,Completed
S01563,20240730,R08,T08,CH01,Second,3,68.55,5.0,10.28,195.37,Credit Card,Completed
S01564,20230727,R03,T06,CH05,Second,3,150.46,0.0,0.0,0.0,Cash,Cancelled
S01565,20240822,R08,T05,CH03,Third,1,57.93,0.0,0.0,57.93,Credit Card,Completed
S01566,20231108,R13,T08,CH02,Third,1,33.95,15.0,5.09,28.86,Debit Card,Completed
S01567,20240515,R12,T07,CH02,Third,3,81.83,20.0,49.1,196.39,Credit Card,Completed
S01568,20230311,R09,T06,CH06,First,1,199.57,0.0,0.0,199.57,Debit Card,Completed
S01569,20240404,R01,T08,CH03,Second,1,73.2,0.0,0.0,73.2,Cash,Completed
S01570,20231202,R08,T06,CH01,Second,1,112.14,0.0,0.0,0.0,Instapay,Cancelled
S01571,20240302,R09,T05,CH04,third,2,58.43,0.0,0.0,116.86,Cash,Completed
S01572,20230516,R10,T06,CH01,Third,2,60.39,0.0,0.0,120.78,,Completed
S01573,20240706,R06,T08,CH02,Third,1,32.48,10.0,3.25,29.23,Instapay,Completed
S01574,20240918,R07,T09,CH01,Third,2,33.0,5.0,3.3,62.7,Credit Card,Completed
S01575,20230624,R01,T08,CH03,Second,2,68.78,0.0,0.0,137.56,Credit Card,Completed
S01576,20230311,R13,T09,CH03,Third,1,36.0,5.0,1.8,34.2,Credit Card,Completed
S01577,20230115,R06,T09,CH01,Second,1,69.61,0.0,0.0,0.0,Debit Card,Cancelled
S01578,20240421,R01,T08,CH03,Third,1,34.44,0.0,0.0,34.44,Cash,Completed
S01579,20240320,R04,T10,CH02,third,2,36.23,0.0,0.0,72.46,Debit Card,Completed
S01580,20240130,R13,T09,CH03,Third,1,34.36,15.0,5.15,29.21,Cash,Completed
S01581,20230704,R02,T04,CH03,Second,1,206.04,0.0,0.0,206.04,Credit Card,Completed
S01582,20231012,R01,T05,CH05,Second,1,110.58,15.0,16.59,93.99,Cash,Completed
S01583,20240309,R03,T05,CH03,Third,4,71.18,0.0,0.0,284.72,Cash,Completed
S01584,20231230,R06,T10,CH03,Third,1,32.0,10.0,3.2,28.8,Credit Card,Completed
S01585,20241224,R03,T10,CH04,Third,1,45.1,0.0,0.0,45.1,Cash,Completed
S01586,20230416,R15,T08,CH03,Third,2,36.13,0.0,0.0,72.26,Cash,Completed
S01587,20240607,R11,T04,CH02,First,1,370.71,0.0,0.0,0.0,Debit Card,Cancelled
S01588,20231023,R04,T06,CH02,Second,1,114.72,0.0,0.0,114.72,Credit Card,Completed
S01589,20231112,R15,T08,CH03,Third,1,35.72,0.0,0.0,0.0,Credit Card,Cancelled
S01590,20240624,R01,T09,CH03,Third,2,34.59,0.0,0.0,0.0,Credit Card,Cancelled
S01591,20240605,R08,T08,CH03,Third,3,36.39,5.0,5.46,103.71,Cash,Completed
S01592,20241226,R02,T03,CH06,Second,3,193.18,0.0,0.0,0.0,Credit Card,Cancelled
S01593,20230409,R14,T09,CH04,Third,3,32.96,5.0,4.94,93.94,Cash,Completed
S01594,20230318,R05,T08,CH03,Third,2,34.51,0.0,0.0,69.02,Credit Card,Completed
S01595,20240629,R01,T03,CH05,Second,2,167.84,10.0,33.57,302.11,Cash,Completed
S01596,20240225,R11,T04,CH02,Second,1,224.57,0.0,0.0,224.57,Wallet,Completed
S01597,20230727,R14,T09,CH03,Third,3,33.46,0.0,0.0,100.38,Cash,Completed
S01598,20230225,R07,T10,CH01,Third,1,31.76,10.0,3.18,28.58,Debit Card,Completed
S01599,20230302,R13,T10,CH01,Third,1,36.17,0.0,0.0,0.0,Debit Card,Cancelled
S01600,20241014,R09,T08,CH01,Third,1,36.49,0.0,0.0,0.0,Credit Card,Cancelled
S01601,20230605,R15,T10,CH04,Second,2,76.24,15.0,22.87,129.61,Cash,Completed
S01602,20230822,R07,T10,CH03,Third,2,31.73,,0.0,63.46,Cash,Completed
S01603,20230701,R08,T05,CH02,Third,1,54.68,,0.0,54.68,Wallet,Completed
S01604,20230913,R11,T05,CH03,Third,2,72.25,10.0,14.45,130.05,Credit Card,Completed
S01605,20230217,R09,T06,CH03,Second,1,115.42,,0.0,115.42,Cash,Completed
S01606,20240113,R15,T08,CH03,Second,2,70.03,5.0,7.0,133.06,Credit Card, Completed 
S01607,20230215,R04,T10,CH03,Third,2,34.65,15.0,10.39,58.91,Credit Card,Completed
S01608,20240810,R02,T03,CH04,First,3,357.74,0.0,0.0,1073.22,Cash,Completed
S01609,20230705,R11,T05,CH03,Third,2,76.0,5.0,7.6,0.0,Cash,Cancelled
S01610,20240126,R01,T03,CH01,Second,1,159.29,20.0,31.86,127.43,Credit Card,Completed
S01611,20241003,R06,T09,CH04,Third,2,34.97,0.0,0.0,69.94,Cash,Completed
S01612,20240430,R11,T05,CH02,Second,2,141.52,20.0,56.61,226.43,Instapay,Completed
S01613,20240122,R06,T10,CH06,Third,2,33.98,0.0,0.0,67.96,Debit Card,Completed
S01614,20230823,R15,T10,CH02,Third,2,36.72,0.0,0.0,73.44,Credit Card,Completed
S01615,20230828,R05,T09,CH02,Third,2,35.25,0.0,0.0,70.5,Wallet,Completed
S01616,20240516,R02,T08,CH03,Third,2,44.61,5.0,4.46,84.76,Cash,Completed
S01617,20241228,R01,T09,CH04,Second,1,66.78,0.0,0.0,66.78,Cash,Completed
S01618,20240510,R01,T05,CH03,Third,1,56.12,5.0,2.81,53.31,Cash,Completed
S01619,20240208,R12,T06,CH03,Third,2,78.0,0.0,0.0,156.0,Cash,Completed
S01620,20240703,R14,T08,CH02,Second,2,70.46,,0.0,140.92,Debit Card,Completed
S01621,20231210,R13,T08,CH06,Third,2,34.0,0.0,0.0,68.0,Credit Card,Completed
S01622,20230209,R01,T03,CH04,Second,1,166.31,0.0,0.0,166.31,Cash,Completed
S01623,20240211,R15,T08,CH03,Third,2,35.98,10.0,7.2,64.76,Credit Card,Completed
S01624,20241205,R09,T08,CH04,Third,1,37.52,0.0,0.0,37.52,Cash,Completed
S01625,20230522,R10,T10,CH01,Third,1,40.84,,0.0,40.84,Instapay,Completed
S01626,20240603,R06,T09,CH03,Third,1,34.46,0.0,0.0,34.46,Cash,Completed
S01627,20230612,R11,T06,CH03,Second,2,142.78,10.0,28.56,257.0,Cash,Completed
S01628,20240123,R12,T06,CH05,Third,1,79.03,0.0,0.0,79.03,Cash,Completed
S01629,20230312,R01,T06,CH03,First,1,183.69,0.0,0.0,183.69,Credit Card,Completed
S01630,20231201,R12,T03,CH03,First,2,387.72,10.0,77.54,697.9,Credit Card,Completed
S01631,20240717,R01,T01,CH03,Second,1,203.57,0.0,0.0,203.57,Cash,Completed
S01632,20230907,R01,T05,CH06,Third,2,57.97,10.0,11.59,104.35,Debit Card,Completed
S01633,20240512,R15,T10,CH01,Second,2,73.14,0.0,0.0,146.28,Credit Card,Completed
S01634,20240807,R09,T06,CH01,Third,3,60.43,0.0,0.0,181.29,Debit Card,Completed
S01635,20241110,R03,T03,CH02,First,3,364.13,0.0,0.0,1092.39,Credit Card,Completed
S01636,20230705,R11,T05,CH06,Third,1,74.84,0.0,0.0,74.84,Debit Card,Completed
S01637,20231019,R01,T06,CH03,Second,1,105.49,15.0,15.82,89.67,Credit Card,Completed
S01638,20230502,R01,T06,CH05,Second,1,106.1,15.0,15.91,90.19,Cash,Completed
S01639,20241227,R02,T08,CH03,Third,1,44.11,10.0,4.41,39.7,Cash,Completed
S01640,20241110,R02,T09,CH03,Third,4,43.28,0.0,0.0,173.12,Cash,Completed
S01641,20240126,R06,T08,CH03,Second,2,65.26,0.0,0.0,130.52,Credit Card,Completed
S01642,20240902,R15,T09,CH01,Third,1,35.8,10.0,3.58,32.22,Instapay, Completed 
S01643,20240114,R08,T05,CH01,Third,1,55.71,0.0,0.0,55.71,Instapay,Completed
S01644,20240403,R07,T10,CH01,Second,1,67.69,0.0,0.0,67.69,Debit Card,Completed
S01645,20230305,R01,T04,CH01,Second,1,154.42,0.0,0.0,154.42,Debit Card,Completed
S01646,20240716,R01,T04,CH02,Second,2,154.97,0.0,0.0,0.0,Wallet,Cancelled
S01647,20230408,R08,T08,CH02,Third,2,34.72,0.0,0.0,69.44,Debit Card,Completed
S01648,20240824,R05,T09,CH04,Third,1,33.01,0.0,0.0,33.01,Cash,Completed
S01649,20240731,R06,T08,CH03,Third,1,34.88,0.0,0.0,34.88,Cash,Completed
S01650,20240617,R07,T09,CH04,Second,1,64.46,10.0,6.45,0.0,Cash,Cancelled
S01651,20230123,R02,T04,CH03,Second,2,190.43,5.0,19.04,0.0,Cash,Cancelled
S01652,20230811,R01,T06,CH04,Third,1,56.27,5.0,2.81,53.46,Cash,Completed
S01653,20230721,R01,T02,CH03,First,3,343.77,10.0,103.13,928.18,Cash,Completed
S01654,20230917,R08,T05,CH03,Second,2,107.07,10.0,21.41,192.73,Credit Card,Completed
S01655,20230304,R02,T03,CH02,Second,1,202.05,5.0,10.1,191.95,Wallet,Completed
S01656,20241119,R09,T10,CH05,Third,1,37.52,5.0,1.88,35.64,Cash,Completed
S01657,20240205,R03,T10,CH01,Second,1,92.17,20.0,18.43,73.74,Instapay,Completed
S01658,20230813,R13,T08,CH03,Third,1,32.9,,0.0,32.9,Credit Card,Completed
S01659,20231017,R10,T06,CH05,Third,1,60.59,0.0,0.0,60.59,Cash,Completed
S01660,20231128,R08,T09,CH01,Third,3,34.33,5.0,5.15,97.84,Instapay,Completed
S01661,20240314,R06,T10,CH01,Third,1,32.73,0.0,0.0,32.73,Instapay,Completed
S01662,20240111,R01,T09,CH01,Third,1,34.14,0.0,0.0,34.14,Instapay,Completed
S01663,20241104,R02,T06,CH01,Third,2,70.91,5.0,7.09,134.73,Instapay,Completed
S01664,20231230,R07,T10,CH03,second,1,64.12,5.0,3.21,60.91,Cash,Completed
S01665,20241227,R02,T05,CH01,Third,1,69.05,0.0,0.0,69.05,Credit Card,Completed
S01666,20240909,R03,T10,CH01,Third,2,45.93,0.0,0.0,91.86,Debit Card,Completed
S01667,20230618,R03,T04,CH01,Second,2,214.95,15.0,64.48,365.42,Credit Card,Completed
S01668,20241113,R01,T08,CH03,Second,3,68.38,0.0,0.0,205.14,Credit Card,Completed
S01669,20230328,R12,T04,CH03,Second,2,233.06,0.0,0.0,466.12,Credit Card,Completed
S01670,20240819,R02,T05,CH01,Third,2,70.85,10.0,14.17,127.53,Instapay,Completed
S01671,20231004,R05,T08,CH02,third,2,32.54,15.0,9.76,55.32,Credit Card,Completed
S01672,20241001,R07,T09,CH03,Third,2,33.41,0.0,0.0,66.82,Cash,Completed
S01673,20240923,R11,T04,CH02,second,2,214.5,15.0,64.35,364.65,Instapay,Completed
S01674,20240813,R06,T08,CH03,Second,1,66.07,0.0,0.0,66.07,Cash,Completed
S01675,20240804,R01,T04,CH03,Second,1,154.04,0.0,0.0,154.04,Cash,Completed
S01676,20230812,R10,T07,CH01,Third,4,63.47,0.0,0.0,253.88,Credit Card,Completed
S01677,20230226,R11,T03,CH03,Second,1,219.1,0.0,0.0,219.1,Cash,Completed
S01678,20231022,R01,T04,CH03,Second,1,165.55,15.0,24.83,140.72,Cash,Completed
S01679,20230521,R10,T07,CH02,Second,2,126.83,0.0,0.0,253.66,Debit Card, Completed 
S01680,20240607,R01,T03,CH05,Second,1,161.87,0.0,0.0,161.87,Cash,Completed
S01681,20230905,R11,T05,CH03,Third,1,75.8,0.0,0.0,75.8,Cash,Completed
S01682,20241216,R07,T08,CH01,Third,1,34.42,5.0,1.72,32.7,Debit Card,Completed
S01683,20240420,R06,T09,CH03,Third,1,32.33,10.0,3.23,0.0,Credit Card,Cancelled
S01684,20240822,R09,T08,CH03,Second,2,73.61,5.0,7.36,139.86,Credit Card,Completed
S01685,20230413,R01,T04,CH02,First,2,283.99,0.0,0.0,0.0,Debit Card,Cancelled
S01686,20240918,R01,T01,CH04,Second,1,191.7,0.0,0.0,191.7,Cash,Completed
S01687,20241107,R02,T08,CH03,Second,1,89.57,15.0,13.44,76.13,Cash,Completed
S01688,20231224,R03,T10,CH03,Second,1,95.11,0.0,0.0,95.11,Credit Card,Completed
S01689,20240319,R08,T08,CH02,Third,2,35.87,,3.59,68.15,Credit Card,Completed
S01690,20240721,R02,T06,CH03,Third,2,65.44,10.0,13.09,117.79,Credit Card,Completed
S01691,20230522,R01,T01,CH02,Second,4,196.62,0.0,0.0,786.48,Instapay,Completed
S01692,20240102,R12,T03,CH03,First,2,415.7,0.0,0.0,831.4,Cash,Completed
S01693,20231018,R14,T10,CH02,Second,1,64.74,0.0,0.0,64.74,Credit Card,Completed
S01694,20230426,R11,T03,CH06,Second,2,215.52,0.0,0.0,431.04,,Completed
S01695,20230923,R05,T10,CH01,Second,1,68.96,5.0,3.45,65.51,Credit Card,Completed
S01696,20230216,R02,T04,CH02,First,1,355.11,10.0,35.51,319.6,Credit Card,Completed
S01697,20230117,R03,T04,CH03,Second,1,220.79,5.0,11.04,209.75,Cash,Completed
S01698,20230415,R06,T10,CH03,Third,1,-32.73,5.0,1.64,31.09,Credit Card,Completed
S01699,20241208,R15,T08,CH05,Third,2,37.87,,15.15,60.59,Cash,Completed
S01700,20240201,R11,T05,CH04,Third,4,70.69,10.0,28.28,254.48,Cash,Completed
S01701,20241210,R01,T03,CH02,First,3,267.81,5.0,40.17,763.26,Debit Card, Completed 
S01702,20231116,R12,T07,CH03,third,1,77.34,0.0,0.0,77.34,Credit Card,Completed
S01703,20230816,R11,T03,CH03,Second,3,223.06,15.0,100.38,568.8,Credit Card,Completed
S01704,20240105,R01,T01,CH03,First,3,355.04,15.0,159.77,905.35,Cash,Completed
S01705,20231122,R06,T08,CH01,Second,1,67.4,0.0,0.0,0.0,Credit Card,Cancelled
S01706,20230319,R02,T08,CH02,Second,2,84.03,0.0,0.0,168.06,Instapay,Completed
S01707,20240420,R04,T05,CH01,Second,2,105.95,5.0,10.6,201.3,Instapay,Completed
S01708,20230623,R01,T06,CH03,Third,1,56.76,0.0,0.0,56.76,Cash,Completed
S01709,20240331,R06,T08,CH01,Second,2,64.71,0.0,0.0,129.42,Credit Card,Completed
S01710,20240429,R06,T08,CH04,Second,2,66.51,10.0,13.3,119.72,Cash,Completed
S01711,20230501,R01,T04,CH02,First,1,272.0,15.0,40.8,231.2,Debit Card,Completed
S01712,20230210,R04,T05,CH05,Third,1,57.48,5.0,2.87,54.61,Cash,Completed
S01713,20240730,R03,T03,CH06,First,2,367.57,10.0,73.51,661.63,Debit Card,Completed
S01714,20231207,R03,T06,CH03,Third,2,76.68,0.0,0.0,153.36,Credit Card,Completed
S01715,20230208,R08,T05,CH03,First,1,187.12,5.0,9.36,177.76,Credit Card,Completed
S01716,20241228,R15,T10,CH01,Third,1,37.68,0.0,0.0,0.0,,Cancelled
S01717,20230207,R07,T08,CH03,Third,2,33.47,,10.04,56.9,Credit Card,Completed
S01718,20240607,R12,T05,CH03,Third,2,80.49,5.0,8.05,152.93,Credit Card,Completed
S01719,20241221,R01,T05,CH03,Second,2,113.57,5.0,11.36,215.78,Cash, Completed 
S01720,20230708,R03,T10,CH01,Third,2,45.97,20.0,18.39,73.55,,Completed
S01721,20230422,R01,T04,CH03,Second,4,154.88,0.0,0.0,619.52,Credit Card,Completed
S01722,20230402,R08,T05,CH04,Third,1,56.09,0.0,0.0,0.0,Cash,Cancelled
S01723,20230811,R08,T06,CH03,Third,3,55.17,5.0,8.28,157.23,Credit Card,Completed
S01724,20230315,R08,T06,CH02,Third,1,56.58,10.0,5.66,50.92,Instapay,Completed
S01725,20240605,R14,T10,CH02,Second,2,65.13,5.0,6.51,123.75,Debit Card,Completed
S01726,20230211,R04,T08,CH03,Third,2,34.1,0.0,0.0,68.2,Credit Card,Completed
S01727,20240107,R04,T05,CH01,Third,2,53.98,,10.8,97.16,Credit Card,Completed
S01728,20241229,R11,T05,CH01,Third,2,77.21,0.0,0.0,154.42,Instapay,Completed
S01729,20240817,R01,T05,CH04,Third,3,53.96,10.0,16.19,145.69,Cash,Completed
S01730,20240327,R01,T08,CH01,Third,1,36.57,20.0,7.31,0.0,Debit Card,Cancelled
S01731,20230813,R06,T08,CH04,Second,2,65.14,10.0,13.03,117.25,Cash,Completed
S01732,20240404,R03,T03,CH04,Second,1,209.51,5.0,10.48,199.03,Cash,Completed
S01733,20240118,R04,T06,CH03,Third,3,55.67,15.0,25.05,141.96,Cash,Completed
S01734,20231110,R10,T06,CH03,Third,3,60.91,0.0,0.0,182.73,Cash,Completed
S01735,20230411,R09,T09,CH01,Third,2,38.92,0.0,0.0,77.84,Credit Card,Completed
S01736,20241008,R07,T08,CH03,third,2,33.12,0.0,0.0,66.24,Cash,Completed
S01737,20231130,R07,T10,CH03,Second,1,68.13,15.0,10.22,57.91,Cash,Completed
S01738,20230607,R02,T06,CH03,Second,4,141.85,0.0,0.0,567.4,Credit Card,Completed
S01739,20230923,R13,T09,CH04,Second,1,69.26,0.0,0.0,69.26,Cash,Completed
S01740,20231031,R09,T05,CH02,Third,1,56.82,10.0,5.68,51.14,Instapay,Completed
S01741,20240824,R01,T09,CH03,Third,1,36.81,0.0,0.0,36.81,Credit Card,Completed
S01742,20240704,R03,T07,CH01,First,3,252.14,0.0,0.0,756.42,Instapay,Completed
S01743,20240724,R01,T02,CH03,Second,1,196.48,0.0,0.0,196.48,Credit Card,Completed
S01744,20230107,R05,T08,CH03,Third,2,35.22,0.0,0.0,70.44,Cash,Completed
